Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate,PostId,Id
"227","1","2943318","","2008-08-01 21:40:55","","36","3198","<p>I have the following arrays:</p>

<pre><code>$artist = array(""the roots"", ""michael jackson"", ""billy idol"", ""more"", ""and more"", ""and_YET_MORE"");
$count = array(5, 3, 9, 1, 1, 3);
</code></pre>

<p>I want to generate a tag cloud that will have artists with a higher number in <code>$count</code> enclosed in <code>h6</code> tags and the lowest enclosed <code>h1</code> tags.</p>
","146637","dubayou","500729","Adam Bellaire","2012-06-28 08:11:23","2012-10-24 14:39:31","What's the best way to generate a tag cloud from an array using h1 through h6 for sizing?","<php><arrays><cloud><tag-cloud>","10","0","9","","","227","114"
"683","1","57833","","2008-08-03 13:19:16","","22","6394","<p>I don't remember whether I was dreaming or not but I seem to recall there being a function which allowed something like,</p>

<pre><code>foo in iter_attr(array of python objects, attribute name)</code></pre>

<p>I've looked over the docs but this kind of thing doesn't fall under any obvious listed headers</p>","199","","1190","Gaius","2008-08-23 16:11:59","2011-11-24 09:57:27","Using 'in' to match an attribute of Python objects in an array","<python><arrays><iteration>","8","0","","","","683","114"
"2348","1","2393","","2008-08-05 14:07:58","","21","31230","<P>Is:</P><PRE><CODE>For i = LBound(arr) To UBound(arr)</CODE></PRE>
<P>The best way?</P>
<P>What is the point in asking for LBound? Surely that is always 0 isn't it?</P>","193","","6461","splattne","2008-10-10 09:16:23","2014-07-28 17:21:27","What is the best way to iterate through an array in Classic Asp VBScript?","<arrays><asp-classic><vbscript>","7","0","","","","2348","114"
"3112","1","3134","","2008-08-06 05:56:00","","15","8657","<p>I have a perl variable <code>$results</code> that gets returned from a service.  The value is supposed to be an array, and <code>$results</code> should be an array reference.  However, when the array has only one item in it, <code>$results</code> will be set to that value, and not a referenced array that contains that one item.</p>

<p>I want to do a <code>foreach</code> loop on the expected array.  Without checking <code>ref($results) eq 'ARRAY'</code>, is there any way to have something equivalent to the following:</p>

<pre><code>foreach my $result (@$results) {<br>    # Process $result<br>}<br></code></pre>

<p>That particular code sample will work for the reference, but will complain for the simple scalar.</p>

<p>EDIT: I should clarify that there is no way for me to change what is returned from the service.  The problem is that the value will be a scalar when there is only one value and it will be an array reference when there is more than one value.</p>","219","","-1","","2008-09-09 23:13:45","2008-10-12 21:54:52","Can you force either a scalar or array ref to be an array in Perl?","<perl><arrays><reference><scalar>","5","0","","","","3112","114"
"5223","1","6700","","2008-08-07 19:42:21","","849","581557","<p>If I have a JavaScript associative array, say:</p>

<pre><code>var myArray = new Object();
myArray[""firstname""] = ""Gareth"";
myArray[""lastname""] = ""Simpson"";
myArray[""age""] = 21;
</code></pre>

<p>Is there a built-in or accepted best practice way to get the length of this array?</p>

<p>JavaScript does not have associative arrays -- it only has objects, <em>which can be used as a notion of associative arrays</em>.**</p>
","147","","63550","","2014-10-07 10:48:53","2015-09-15 19:15:04","Length of a JavaScript object (that is, associative array)","<javascript><arrays><javascript-objects>","22","7","239","","","5223","114"
"7651","1","7657","","2008-08-11 10:04:32","","108","141484","<p>I have an array in Perl:</p>

<pre><code>my @my_array = (""one"",""two"",""three"",""two"",""three"");
</code></pre>

<p>How do I remove the duplicates from the array?</p>
","381","","223226","brian d foy","2014-12-25 19:57:31","2015-05-26 01:56:44","How do I remove duplicate items from an array in Perl?","<perl><arrays><unique><duplicates>","8","0","36","","","7651","114"
"9673","1","9685","","2008-08-13 11:48:44","","124","144050","<p>I have been working with a <code>string[]</code> array in C# that gets returned from a function call. I was wondering what the best way to remove duplicates from this array would be? I could possibly cast to a Generic collection, but I was wondering if there was a better way to do it, possibly by using a temp array?</p>
","493","lomaxx","1","","2010-04-27 05:12:56","2015-04-12 09:12:09","Remove duplicates from array","<c#><arrays>","17","3","36","","","9673","114"
"13109","1","13113","","2008-08-16 12:42:54","","43","16417","<p>in php, i often need to map a variable using an array ... but i can not seem to be able to do this in a one liner. c.f. example:</p>

<pre><code>// the following results in an error:
echo array('a','b','c')[$key];

// this works, using an unnecessary variable:
$variable = array('a','b','c');
echo $variable[$key];
</code></pre>

<p>this is a minor problem, but it keeps bugging every once in a while ... i don't like the fact, that i use a variable for nothing ;)</p>
","1532","caillou","367456","Chris Fournier","2013-07-13 09:30:51","2013-07-13 09:30:51","PHP: Access Array Value on the Fly","<php><arrays><coding-style>","7","1","9","","","13109","114"
"13396","1","13435","","2008-08-16 22:28:39","","3","486","<p>I love list comprehensions in Python, because they concisely represent a transformation of a list.</p>

<p>However, in other languages, I frequently find myself writing something along the lines of:</p>

<pre><code>foreach (int x in intArray)
  if (x &gt; 3) //generic condition on x
    x++ 
    //do other processing
</code></pre>

<p>This example is in C#, where I'm under the impression LINQ can help with this, but is there some common programming construct which can replace this slightly less-than-elegant solution?  Perhaps a data structure I'm not considering?</p>
","1266","pbh101","-1","","2008-09-12 05:14:06","2011-06-25 12:18:42","Replacement for for... if array iteration","<.net><python><arrays><loops><iteration>","6","0","","","","13396","114"
"13473","1","13481","","2008-08-17 02:13:55","","4","8787","<p>I need to take an array and sort it in c/c++, replacing each value with its' ""rank"", an integer that corresponds to its position after sort.  Heres an example:  Input: 1,3,4,9,6.  Output: 1, 2, 3, 5, 4.  So, I need to replace each value with its position relative to all the other values.  I hope that makes sense, but its late, so who knows :p.  Thanks in advance.<br>
Edit: I am using a shell sort procedure, and duplicates' ranks are arbitrarily chosen, based on which came first in the original array.</p>

<h3>Update:</h3>

<p>Despite my best efforts, I havent been able to implement a sort algorithm that sorts an array of pointerse by the values they point to.  Could someone please tell me whats going wrong?  The current example wont compile, and I've changed it around so much that it doesnt really matter.  I'd very much appreciate it if someone could help me fix this!</p>

<pre><code>void SortArray( int ** pArray, int ArrayLength ) {

    int i, j, flag = 1;    // set flag to 1 to begin initial pass
    int * temp;    // holding variable orig with no *
    for(i = 1; (i &lt;= ArrayLength) &amp;&amp; flag; i++)
    {
        flag = 0;
        for (j=0; j &lt; (ArrayLength -1); j++)
        {
            if (*pArray[j+1] &gt; *pArray[j])    // ascending order simply changes to &lt;
            { 
                &amp;temp = &amp;pArray[j];    // swap elements
                &amp;pArray[j] = &amp;pArray[j+1];    //the problem lies somewhere in here
                &amp;pArray[j+1] = &amp;temp;
                flag = 1;    // indicates that a swap occurred.
            }
        }
    }
};
</code></pre>

<p>Thanks in advance.</p>
","522","Ed","2185245","Ed","2015-08-31 17:57:32","2015-08-31 17:57:32","How does one rank an array (sort) by value? *With a twist*","<c++><c><arrays><sorting>","5","0","3","","","13473","114"
