Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate,PostId,Id
"36","1","352","","2008-08-01 12:35:56","","80","34531","<p>How can I monitor an SQL Server database for changes to a table without using triggers or modifying the structure of the database in any way? My preferred programming environment is <a href=""http://en.wikipedia.org/wiki/.NET_Framework"" rel=""nofollow"">.NET</a> and C#.</p>

<p>I'd like to be able to support any <a href=""http://en.wikipedia.org/wiki/Microsoft_SQL_Server#Genesis"" rel=""nofollow"">SQL&nbsp;Server 2000</a> SP4 or newer. My application is a bolt-on data visualization for another company's product. Our customer base is in the thousands, so I don't want to have to put in requirements that we modify the third-party vendor's table at every installation.</p>

<p>By <em>""changes to a table""</em> I mean changes to table data, not changes to table structure.</p>

<p>Ultimately, I would like the change to trigger an event in my application, instead of having to check for changes at an interval.</p>

<hr>

<p>The best course of action given my requirements (no triggers or schema modification, SQL&nbsp;Server 2000 and 2005) seems to be to use the BINARY_CHECKSUM function in <a href=""http://en.wikipedia.org/wiki/Transact-SQL"" rel=""nofollow"">T-SQL</a>. The way I plan to implement is this:</p>

<p>Every X seconds run the following query:</p>

<pre><code>SELECT CHECKSUM_AGG(BINARY_CHECKSUM(*)) FROM sample_table WITH (NOLOCK);
</code></pre>

<p>and compare that against the stored value. If the value has changed, go through the table row by row using the query</p>

<pre><code>select row_id,BINARY_CHECKSUM(*) from sample_table WITH (NOLOCK);
</code></pre>

<p>and compare the returned checksums against stored values.</p>
","32","","4323504","Mark Harrison","2015-09-16 07:34:39","2015-09-16 07:34:39","Check for changes to an SQL Server table?","<sql-server><datatable><rdbms>","8","1","18","","","36","72"
"129","1","","","2008-08-01 16:22:42","","57","86294","<p>I've been banging my head against SQL Server 2005 trying to get a lot of data out.  I've been given a database with nearly 300 tables in it and I need to turn this into a MySQL database.  My first call was to use bcp but unfortunately it doesn't produce valid CSV - strings aren't encapsulated, so you can't deal with any row that has a string with a comma in it (or whatever you use as a delimiter) and I would still have to hand write all of the create table statements, as obviously CSV doesn't tell you anything about the data types.</p>

<p>What would be better is if there was some tool that could connect to both SQL Server and MySQL, then do a copy. You lose views, stored procedures, trigger, etc, but it isn't hard to copy a table that only uses base types from one DB to another... is it?</p>

<p>Does anybody know of such a tool?  I don't mind how many assumptions it makes or what simplifications occur, as long as it supports integer, float, datetime and string. I have to do a lot of pruning, normalising, etc. anyway so I don't care about keeping keys, relationships or anything like that, but I need the initial set of data in fast!</p>
","48","","2641576","Mark Harrison","2014-11-25 20:33:56","2014-11-25 20:33:56","How to export data from SQL Server 2005 to MySQL","<mysql><sql-server><csv><sql-server-2005><bcp>","5","6","21","2012-07-03 14:30:16","","129","72"
"173","1","516","","2008-08-01 18:33:08","","226","54873","<p>I've been wanting to get my databases under version control.  Does anyone have any advice or recommended articles to get me started?</p>

<p>I'll always want to have at least <em>some</em> data in there (as <a href=""http://stackoverflow.com/users/80/alumb"">alumb</a> mentions: user types and administrators).  I'll also often want a large collection of generated test data for performance measurement.</p>
","83","","243557","Mark Brady","2013-10-04 01:16:54","2015-07-22 10:09:32","How do I version my SQL Server database","<sql-server><database><svn><version-control>","28","6","172","","","173","72"
"194","1","197","","2008-08-01 19:26:37","","17","2718","<p>Yes, I know.  The existence of a running copy of <code>SQL Server 6.5</code> in 2008 is absurd.</p>

<p>That stipulated, what is the best way to migrate from <code>6.5</code> to <code>2005</code>?  Is there any direct path?  Most of the documentation I've found deals with upgrading <code>6.5</code> to <code>7</code>.</p>

<p>Should I forget about the native <code>SQL Server</code> upgrade utilities, script out all of the objects and data, and try to recreate from scratch?</p>

<p>I was going to attempt the upgrade this weekend, but server issues pushed it back till next.  So, any ideas would be welcomed during the course of the week.</p>

<p><em>Update.  This is how I ended up doing it:</em></p>

<ul>
<li>Back up the database in question and Master on <code>6.5</code>.</li>
<li>Execute <code>SQL Server 2000</code>'s <code>instcat.sql</code> against <code>6.5</code>'s Master.  This allows <code>SQL Server 2000</code>'s OLEDB provider to connect to <code>6.5</code>.</li>
<li>Use <code>SQL Server 2000</code>'s standalone <code>""Import and Export Data""</code> to create a DTS package, using <code>OLEDB</code> to connect to 6.5.  This successfully copied all <code>6.5</code>'s tables to a new <code>2005</code> database (also using <code>OLEDB</code>).</li>
<li>Use <code>6.5</code>'s Enterprise Manager to script out all of the database's indexes and triggers to a .sql file.</li>
<li>Execute that .sql file against the new copy of the database, in 2005's Management Studio.</li>
<li>Use 6.5's Enterprise Manager to script out all of the stored procedures.</li>
<li>Execute that <code>.sql</code> file against the <code>2005</code> database.  Several dozen sprocs had issues making them incompatible with <code>2005</code>.  Mainly <code>non-ANSI joins</code> and <code>quoted identifier issues</code>.</li>
<li>Corrected all of those issues and re-executed the <code>.sql</code> file.</li>
<li>Recreated the <code>6.5</code>'s logins in <code>2005</code> and gave them appropriate permissions.</li>
</ul>

<p>There was a bit of rinse/repeat when correcting the stored procedures (there were hundreds of them to correct), but the upgrade went great otherwise.</p>

<p>Being able to use Management Studio instead of <code>Query Analyzer</code> and <code>Enterprise Manager 6.5</code> is such an amazing difference.  A few report queries that took 20-30 seconds on the <code>6.5 database</code> are now running in 1-2 seconds, without any modification, new indexes, or anything.  I didn't expect that kind of immediate improvement.</p>
","60","","165216","Nigel Campbell","2012-06-12 05:35:46","2012-06-12 05:35:46","Upgrading SQL Server 6.5","<sql-server><migration>","5","0","1","","","194","72"
"234","1","12202","","2008-08-01 22:13:34","","42","24535","<p>MySQL has this incredibly useful yet properitary <code>REPLACE INTO</code> SQL Command. </p>

<p>I wonder: Can this easily be emulated in SQL Server 2005?</p>

<p>Starting a new Transaction, doing a <code>Select()</code> and then either <code>UPDATE</code> or <code>INSERT</code> and <code>COMMIT</code> is always a little bit of a pain, especially when doing it in the application and therefore always keeping 2 versions of the statement.</p>

<p>I wonder if there is an easy and <strong>universal</strong> way to implement such a function into SQL Server 2005?</p>
","91","","2641576","user1873471","2014-11-25 20:58:58","2014-11-25 20:58:58","SQL Server 2005 implementation of MySQL REPLACE INTO?","<mysql><sql-server><sql-server-2005>","4","0","12","","","234","72"
"580","1","586","","2008-08-02 23:30:59","","17","5025","<p>I wonder how you guys manage deployment of a database between 2 SQL Servers, specifically SQL Server 2005.
Now, there is a development and a live one. As this should be part of a buildscript (standard windows batch, even do with current complexity of those scripts, i might switch to PowerShell or so later), Enterprise Manager/Management Studio Express do not count.</p>

<p>Would you just copy the .mdf File and attach it? I am always a bit careful when working with binary data, as this seems to be a compatiblity issue (even though development and live should run the same version of the server at all time).</p>

<p>Or - given the lack of ""EXPLAIN CREATE TABLE"" in T-SQL - do you do something that exports an existing database into SQL-Scripts which you can run on the target server? If yes, is there a tool that can automatically dump a given Database into SQL Queries and that runs off the command line? (Again, Enterprise Manager/Management Studio Express do not count).</p>

<p>And lastly - given the fact that the live database already contains data, the deployment may not involve creating all tables but rather checking the difference in structure and ALTER TABLE the live ones instead, which may also need data verification/conversion when existing fields change.</p>

<p>Now, i hear a lot of great stuff about the <a href=""http://www.red-gate.com/products/index.htm"">Red Gate</a> products, but for hobby projects, the price is a bit steep.</p>

<p>So, what are you using to automatically deploy SQL Server Databases from Test to Live?</p>
","91","","2641576","Mark Harrison","2014-11-25 20:58:47","2014-11-25 20:58:47","Deploying SQL Server Databases from Test to Live","<sql-server><sql-server-2005><deployment><release-management>","14","0","4","","","580","72"
"833","1","838","","2008-08-03 21:23:41","","9","7104","<P>I have designed database tables (normalised, on an MS SQL server) and created a standalone windows front end for an application that will be used by a handful of users to add and edit information. We will add a web interface to allow searching accross our production area at a later date.</P>
<P>I am concerned that if two users start editing the same record then the last to commit the update would be the 'winner' and important information may be lost. A number of solutions come to mind but I'm not sure if I am going to create a bigger headache.</P>
<OL>
<LI>Do nothing and hope that two users are never going to be editing the same record at the same time. <EM>- Might never happed but what if it does?</EM></LI>
<LI>Editing routine could store a copy of the original data as well as the updates and then compare when the user has finished editing. If they differ show user and comfirm update <EM>- Would require two copies of data to be stored.</EM></LI>
<LI>Add last updated DATETIME column and check it matches when we update, if not then show differences. <EM>- requires new column in each of the relevant tables.</EM></LI>
<LI>Create an editing table that registers when users start editing a record that will be checked and prevent other users from editing same record. <EM>- would require carful thought of program flow to prevent deadlocks and records becoming locked if a user crashes out of the program.</EM></LI></OL>
<P>Are there any better solutions or should I go for one of these?</P>","186","","15401","Nigel Campbell","2008-10-08 22:49:01","2015-06-05 05:56:44","Editing database records by multiple users","<sql-server><database>","7","0","3","","","833","72"
"905","1","942","","2008-08-04 00:17:55","","5","467","<p>We're upgrading an existing program from <code>Win2k/SQL Server 2k</code> to <code>Windows 2003 and SQL Server 2005</code> as well as purchasing a new program that also uses <code>2k3/2k5</code>. The vendor says that for us to host both databases we need to get the Enterprise version because the softwares clients use different collation for the connections and only Enterprise supports this.</p>

<p>I cannot find anything on MS's site to support this and, honestly, don't want to pay the extra for Enterprise if the Standard edition works. Am I missing some not talked about feature of SQL Server or is this, as I suspect, a vendor trying to upsell me?</p>
","204","","2641576","Nigel Campbell","2014-11-25 20:47:15","2014-11-25 20:47:15","Client collation and SQL Server 2005","<sql-server><sql-server-2005><windows-server-2003>","1","0","1","","","905","72"
"1042","1","1061","","2008-08-04 05:51:56","","7","6241","<p>For instance, my query is like the following using SQL Server 2005:</p>

<pre><code>SELECT * FROM Table WHERE FREETEXT(SearchField, 'c#')
</code></pre>

<p>I have a full text index defined to use the column SearchField which returns results when using:</p>

<pre><code>SELECT * FROM Table WHERE SearchField LIKE '%c#%'
</code></pre>

<p>I believe # is a special letter, so how do I allow FREETEXT to work correctly for the query above?</p>
","2","","2641576","Chris Fournier","2014-11-25 20:40:10","2014-11-25 20:40:10","Why doesn't SQL Full Text Indexing return results for words containing #?","<sql><sql-server><sql-server-2005><indexing><full-text-search>","2","1","","","","1042","72"
"1390","1","1394","","2008-08-04 16:33:36","","14","1702","<p>I'm setting up a dedicated SQL Server 2005 box on Windows Server 2008 this week, and would like to pare it down to be as barebones as possible while still being fully functional.</p>

<p>To that end, the ""Server Core"" option sounds appealing, but I'm not clear about whether or not I can run SQL Server on that SKU.  Several services are addressed on the <a href=""http://www.microsoft.com/windowsserver2008/en/us/compare-core-installation.aspx"">Microsoft website</a>, but I don't see any indication about SQL Server.</p>

<p>Does anyone know definitively?</p>
","60","","76337","moocha","2010-02-20 22:34:34","2013-08-20 09:51:16","Is Windows Server 2008 ""Server Core"" appropriate for a SQL Server instance?","<sql-server><windows-server-2008>","7","0","","","","1390","72"
