Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate,PostId,Id
"502","1","7090","","2008-08-02 17:01:58","","19","8659","<p>I have a cross-platform (Python) application which needs to generate a JPEG preview of the first page of a PDF.</p>

<p>On the Mac I am spawning <a href=""http://developer.apple.com/documentation/Darwin/Reference/ManPages/man1/sips.1.html"">sips</a>.  Is there something similarly simple I can do on Windows?</p>
","147","","63550","Adam Mitz","2011-04-08 11:42:03","2015-08-29 23:20:48","Get a preview JPEG of a PDF on Windows?","<python><windows><image><pdf>","3","0","12","","","502","4985"
"1848","1","1856","","2008-08-05 03:04:43","","16","4301","<p>I am currently working on a project and my goal is to locate text in an image. OCR'ing the text is not my intention as of yet. I want to basically obtain the bounds of text within an image. I am using the AForge.Net imaging component for manipulation. Any assistance in some sense or another?</p>

<p>Update 2/5/09:
I've since went along another route in my project. However I did attempt to obtain text using MODI (Microsoft Office Document Imaging). It allows you to OCR an image and pull text from it with some ease.</p>
","36","","1471203","Pat","2013-01-08 12:45:28","2013-04-19 14:54:49","Locating Text within image","<c#><image><image-processing><artificial-intelligence>","4","0","5","","","1848","4985"
"3748","1","","","2008-08-06 17:38:35","","415","255950","<p>So I'm using an app that stores images heavily in the DB. What's your outlook on this? I'm more of a type to store the location in the filesystem, than store it directly in the DB.</p>

<p>What do you think are the pros/cons?          </p>
","514","","9021","nickf","2008-11-28 05:41:10","2012-01-26 16:05:51","Storing Images in DB - Yea or Nay?","<database><image><theory><storage><blob>","56","1","595","","2008-08-29 06:45:08","3748","4985"
"12661","1","12822","","2008-08-15 19:55:17","","69","64604","<p>What's the most efficient way to resize large images in PHP?</p>

<p>I'm currently using the <a href=""http://en.wikipedia.org/wiki/GD_Graphics_Library"">GD</a> function imagecopyresampled to take high resolution images, and cleanly resize them down to a size for web viewing (roughly 700 pixels wide by 700 pixels tall).</p>

<p>This works great on small (under 2 MB) photos and the entire resize operation takes less than a second on the server. However, the site will eventually service photographers who may be uploading images up to 10 MB in size (or images up to 5000x4000 pixels in size).</p>

<p>Doing this kind of resize operation with large images tends to increase the memory usage by a very large margin (larger images can spike the memory usage for the script past 80 MB). Is there any way to make this resize operation more efficient? Should I be using an alternate image library such as <a href=""http://en.wikipedia.org/wiki/ImageMagick"">ImageMagick</a>?</p>

<p>Right now, the resize code looks something like this</p>

<pre><code>function makeThumbnail($sourcefile, $endfile, $thumbwidth, $thumbheight, $quality){
// Takes the sourcefile (path/to/image.jpg) and makes a thumbnail from it
// and places it at endfile (path/to/thumb.jpg).

// Load image and get image size.
$img = imagecreatefromjpeg($sourcefile);
$width = imagesx( $img );
$height = imagesy( $img );

if ($width &gt; $height) {
    $newwidth = $thumbwidth;
    $divisor = $width / $thumbwidth;
    $newheight = floor( $height / $divisor);
}
else {
    $newheight = $thumbheight;
    $divisor = $height / $thumbheight;
    $newwidth = floor( $width / $divisor );
}

// Create a new temporary image.
$tmpimg = imagecreatetruecolor( $newwidth, $newheight );

// Copy and resize old image into new image.
imagecopyresampled( $tmpimg, $img, 0, 0, 0, 0, $newwidth, $newheight, $width, $height );

// Save thumbnail into a file.
imagejpeg( $tmpimg, $endfile, $quality);

// release the memory
imagedestroy($tmpimg);
imagedestroy($img);
</code></pre>
","1477","maxsilver","63550","","2010-01-16 16:31:00","2013-10-30 06:28:47","Efficient JPEG Image Resizing in PHP","<php><image><gd><jpeg>","9","0","63","","","12661","4985"
"14287","1","14290","","2008-08-18 07:45:33","","43","62162","<p>In my C/C++ program, I'm using <a href=""http://opencvlibrary.sourceforge.net/"">OpenCV</a> to capture images from my webcam. The camera (<a href=""http://en.wikipedia.org/wiki/Quickcam"">Logitech QuickCam IM</a>) can capture at resolutions <strong>320x240</strong>, <strong>640x480</strong> and <strong>1280x960</strong>. But, for some strange reason, OpenCV gives me images of resolution <strong>320x240</strong> only. Calls to change the resolution using <strong>cvSetCaptureProperty()</strong> with other resolution values just don't work. How do I capture images with the other resolutions possible with my webcam?</p>
","1630","Ash","305","Mark Biek","2008-08-31 01:40:53","2015-09-10 14:19:40","Increasing camera capture resolution in OpenCV","<c><image><opencv><webcam><resolutions>","15","1","25","","","14287","4985"
"16007","1","16039","","2008-08-19 11:24:55","","31","52604","<p>Basically I have some code to check a specific directory to see if an image is there and if so I want to assign a URL to the image to an ImageControl.</p>

<pre><code>if (System.IO.Directory.Exists(photosLocation))
{
    string[] files = System.IO.Directory.GetFiles(photosLocation, ""*.jpg"");
    if (files.Length &gt; 0)
    {
        // TODO: return the url of the first file found;
    }
}
</code></pre>
","1762","Andy Rose","249341","","2015-03-06 04:32:53","2015-03-06 04:32:53","How do I convert a file path to a URL in ASP.NET","<asp.net><url><image>","10","0","4","","","16007","4985"
"17469","1","17589","","2008-08-20 06:34:31","","10","6054","<p>Try loading <a href=""http://www.zodiacwheels.com/images/wheels/blackout_thumb.jpg"" rel=""nofollow"">this normal .jpg file</a> in Internet Explorer 6.0. I get an error saying the picture won't load. Try it in any other browser and it works fine. What's wrong? The .jpg file is just a normal picture sitting on the web server. I can even create a simple web page:</p>

<pre><code>&lt;a href=""http://www.zodiacwheels.com/images/wheels/blackout_thumb.jpg""&gt;blah&lt;/a&gt;
</code></pre>

<p>and use right click + save target as with IE6 to save it to my desktop, and it's a valid JPG file. However, <em>it won't load in the browser!</em></p>

<p>Why?!</p>

<p>I even tried checking the header response and MIME type and it looks fine:</p>

<pre><code>andy@debian:~$ telnet www.zodiacwheels.com 80
Trying 72.167.174.247...
Connected to zodiacwheels.com.
Escape character is '^]'.
HEAD /images/wheels/blackout_thumb.jpg HTTP/1.1
Host: www.zodiacwheels.com

HTTP/1.1 200 OK
Date: Wed, 20 Aug 2008 06:19:04 GMT
Server: Apache
Last-Modified: Wed, 20 Aug 2008 00:29:36 GMT
ETag: ""1387402-914ac-48ab6570""
Accept-Ranges: bytes
Content-Length: 595116
Content-Type: image/jpeg
</code></pre>

<p>The site needs to be able to work with IE6,  how come it won't load a simple .jpg file?</p>
","432","superjoe30","-1","","2008-09-10 00:13:41","2009-01-03 14:30:19","IE6 - can't load a normal JPG","<internet-explorer><image><rgb><jpeg><cmyk>","6","0","","","","17469","4985"
"19461","1","","","2008-08-21 08:02:12","","5","8705","<p>I know it can be done and I even have a vague idea of how to do it but it stops at being vague.</p>

<p>I have a standard HTML image tag with an image in it, 100 by 100 pixels in size. I want people to be able to click the image and for that to pass the X and Y that they click into a function.</p>

<p>The coordinates need to be relative to the image top and left.</p>

<p>Thank you in advance for any help.</p>
","1384652","Teifion","-1","","2008-09-10 00:13:45","2009-08-03 14:24:18","Click an image, get coordinates","<javascript><html><image>","2","1","1","","","19461","4985"
"21437","1","21440","","2008-08-21 23:36:14","","4","1799","<p>What are some effective strategies for preventing the use of my proprietary images?</p>

<p>I'm talking about saving them, direct linking to them etc...</p>

<p>Presently I have a watermark on the image, but I'd rather not.</p>

<p>.NET platform preferred, but if there's a strategy that's on another platform that integrates with my existing application that'd be a bonus.</p>
","1975","Webjedi","","","","2012-07-08 16:20:12","Preventing a visitor from saving an image from my site","<image>","15","3","3","","","21437","4985"
"22259","1","22403","","2008-08-22 12:53:54","","9","11958","<p>I want to allow users to upload avatar-type images in a variety of formats (GIF, JPEG, and PNG at least), but to save them all as PNG database BLOBs. If the images are oversized, pixelwise, I want to resize them before DB-insertion.</p>

<p>What is the best way to use GD to do the resizing and PNG conversion?</p>

<p>Edit: Sadly, only GD is available on the server I need to use, no ImageMagick.</p>
","1820","Cheekysoft","1644214","","2014-03-09 00:17:22","2014-03-09 00:17:22","How do I resize and convert an uploaded image to a PNG using GD","<php><database><image><png><gd>","9","1","6","","","22259","4985"
"22409","1","848533","","2008-08-22 13:51:39","","8","9456","<p>I have a need to convert images from CMYK to RGB - not necessarily back again, but hey, if it can be done...</p>

<p>With the release of ColdFusion 8, we got the <a href=""http://cfquickdocs.com/cf8/?getDoc=cfimage"" rel=""nofollow"">CFImage</a> tag, but it doesn't support this conversion; and nor does <a href=""http://x.com"" rel=""nofollow"">Image.cfc</a>, or <a href=""http://x.com"" rel=""nofollow"">Alagad's Image Component</a>.</p>

<p>However, it should be possible in Java; which we can leverage through CF. For example, here's how you might create a Java thread to sleep a process:</p>

<pre><code>&lt;cfset jthread = createObject(""java"", ""java.lang.Thread"")/&gt;
&lt;cfset jthread.sleep(5000)/&gt;
</code></pre>

<p>I would guess a similar method could be used to leverage java to do this image conversion, but not being a Java developer, I don't have a clue where to start. Can anyone lend a hand here?</p>
","751","Adam","850882","","2012-01-11 19:02:07","2013-07-06 00:07:06","How do I convert images between CMYK and RGB in ColdFusion (Java)?","<java><image><coldfusion>","4","1","5","","","22409","4985"
"23931","1","","","2008-08-23 03:46:57","","108","50900","<p>Given two different image files (in whatever format I choose), I need to write a program to predict the chance if one being the illegal copy of another. The author of the copy may do stuff like rotating, making negative, or adding trivial details (as well as changing the dimension of the image).</p>

<p>Do you know any algorithm to do this kind of job?</p>
","","Lam Luu","1090562","","2015-04-18 20:55:47","2015-04-18 20:55:47","Algorithm to compare two images","<algorithm><image><image-processing><image-recognition>","8","1","120","","","23931","4985"
"24212","1","30029","","2008-08-23 13:07:19","","3","1798","<p>What's the best way to use QT4's <a href=""http://doc.qt.io/qt-4.8/qitemdelegate.html"" rel=""nofollow"">QItemDelegate</a> to show thumbnails for images in a view? </p>

<p>Specifically, how do you stop the item delegate from blocking when generating pixmaps from very large image files (> 500MB)?</p>

<p>Can anyone link to some example code that achieves this? Then again, perhaps this isn't the place to look for Qt-specific code...</p>
","1304","Thomi","1536843","Thomi","2015-04-18 17:59:17","2015-04-18 17:59:17","Use QItemDelegate to show image thumbnails","<c++><qt><image><thumbnails><qitemdelegate>","1","0","","","","24212","4985"
"25128","1","25139","","2008-08-24 16:01:46","","6","455","<p>Is it possible to create images with PHP (as opposed to simply linking to them via HTML) and if so, where should I go first to learn about such a thing?</p>
","1384652","Teifion","","","","2015-10-01 11:40:25","Images in PHP","<php><image>","7","0","","2015-10-01 21:23:07","","25128","4985"
"25977","1","26061","","2008-08-25 12:51:49","","53","38977","<p>I would like to compare a screenshot of one application (could be a Web page) with a previously taken screenshot to determine whether the application is displaying itself correctly. I don't want an exact match comparison, because the aspect could be slightly different (in the case of a Web app, depending on the browser, some element could be at a slightly different location). It should give a measure of how similar are the screenshots.</p>

<p>Is there a library / tool that already does that? How would you implement it?</p>
","2680","","18437","","2009-08-26 00:49:42","2013-08-18 10:29:48","How can I measure the similarity between two images?","<algorithm><language-agnostic><image><image-processing>","14","2","44","","","25977","4985"
"27921","1","27938","","2008-08-26 12:47:35","","17","12158","<p>Story:  The user uploads an image that will be added to a photo gallery.  As part of the upload process, we need to A) store the image on the web server's hard drive and B) store a thumbnail of the image on the web server's hard drive.</p>

<p>""Best"" here is defined as </p>

<ul>
<li>Relatively easy to implement, understand, and maintain</li>
<li>Results in a thumbnail of reasonable quality</li>
</ul>

<p>Performance and high-quality thumbnails are secondary.</p>
","308","Brad Tutterow","-1","","2008-09-10 00:13:45","2015-03-16 18:15:02","What is the ""best"" way to create a thumbnail using ASP.NET?","<asp.net><image><thumbnails>","6","0","18","","","27921","4985"
"30569","1","30593","","2008-08-27 16:16:47","","23","18843","<p>Does anyone have the secret formula to resizing transparent images (mainly GIFs) <em>without</em> ANY quality loss - what so ever?</p>

<p>I've tried a bunch of stuff, the closest I get is not good enough.</p>

<p>Take a look at my main image:</p>

<p><a href=""http://www.thewallcompany.dk/test/main.gif"">http://www.thewallcompany.dk/test/main.gif</a></p>

<p>And then the scaled image:</p>

<p><a href=""http://www.thewallcompany.dk/test/ScaledImage.gif"">http://www.thewallcompany.dk/test/ScaledImage.gif</a></p>

<pre><code>//Internal resize for indexed colored images
void IndexedRezise(int xSize, int ySize)
{
  BitmapData sourceData;
  BitmapData targetData;

  AdjustSizes(ref xSize, ref ySize);

  scaledBitmap = new Bitmap(xSize, ySize, bitmap.PixelFormat);
  scaledBitmap.Palette = bitmap.Palette;
  sourceData = bitmap.LockBits(new Rectangle(0, 0, bitmap.Width, bitmap.Height),
    ImageLockMode.ReadOnly, bitmap.PixelFormat);
  try
  {
    targetData = scaledBitmap.LockBits(new Rectangle(0, 0, xSize, ySize),
      ImageLockMode.WriteOnly, scaledBitmap.PixelFormat);
    try
    {
      xFactor = (Double)bitmap.Width / (Double)scaledBitmap.Width;
      yFactor = (Double)bitmap.Height / (Double)scaledBitmap.Height;
      sourceStride = sourceData.Stride;
      sourceScan0 = sourceData.Scan0;
      int targetStride = targetData.Stride;
      System.IntPtr targetScan0 = targetData.Scan0;
      unsafe
      {
        byte* p = (byte*)(void*)targetScan0;
        int nOffset = targetStride - scaledBitmap.Width;
        int nWidth = scaledBitmap.Width;
        for (int y = 0; y &lt; scaledBitmap.Height; ++y)
        {
          for (int x = 0; x &lt; nWidth; ++x)
          {
            p[0] = GetSourceByteAt(x, y);
            ++p;
          }
          p += nOffset;
        }
      }
    }
    finally
    {
      scaledBitmap.UnlockBits(targetData);
    }
  }
  finally
  {
    bitmap.UnlockBits(sourceData);
  }
}
</code></pre>

<p>I'm using the above code, to do the indexed resizing.</p>

<p>Does anyone have improvement ideas?</p>
","2972","MartinHN","1431","","2010-05-08 10:24:39","2015-08-17 17:14:49","Resize transparent images using C#","<c#><.net><image><resize><image-scaling>","6","1","23","","","30569","4985"
"32750","1","32841","","2008-08-28 16:38:10","","4","7024","<p>I have a <code>byte[]</code> array, the contents of which represent a TIFF file (as in, if I write out these bytes directly to a file using the <code>BinaryWriter</code> object, it forms a perfectly valid TIFF file) and I'm trying to turn it into a System.Drawing.Image object so that I can use it for later manipulation (feeding into a multipage TIFF object)</p>

<p>The problem I'm having is that the commonly accepted code for this task:</p>

<pre><code>    public Image byteArrayToImage(byte[] byteArrayIn)
    {
        MemoryStream ms = new MemoryStream(byteArrayIn);
        Image returnImage = Image.FromStream(ms, true);
        return returnImage;
    }
</code></pre>

<p>doesn't work for me. The second line of the above method where it calls the <code>Image.FromStream</code> method dies at runtime, saying</p>

<pre><code>Parameter Not Valid
</code></pre>

<p>I believe that the method is choking on the fact that this is a TIFF file but I cannot figure out how to make the <code>FromStream</code> method accept this fact.</p>

<p>How do I turn a byte array of a TIFF image into an Image object?</p>

<p>Also, like I said the end goal of this is to have a byte array representing a multipage TIFF file, which contains the TIFF files for which I have byte array objects of right now. If there's a much better way to go about doing this, I'm all for it.</p>
","2577","Schnapple","-1","","2008-09-10 00:13:46","2014-02-17 20:10:15","How can I take a byte array of a TIFF image and turn it into a System.Drawing.Image object?","<c#><.net><image><tiff>","3","0","","","","32750","4985"
