Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate,PostId,Id
"6","1","31","","2008-07-31 22:08:08","","159","12054","<p>I have an absolutely positioned <code>div</code> containing several children, one of which is a relatively positioned <code>div</code>. When I use a <strong>percentage-based width</strong> on the child <code>div</code>, it collapses to <code>0</code> width on IE7, but not on Firefox or Safari. </p>

<p>If I use <strong>pixel width</strong>, it works. If the parent is relatively positioned, the percentage width on the child works. </p>

<ol>
<li>Is there something I'm missing here? </li>
<li><p>Is there an easy fix for this besides the <em>pixel-based width</em> on the
child? </p></li>
<li><p>Is there an area of the <code>CSS</code> specification that covers this?</p></li>
</ol>
","9","","494659","Rich B","2015-04-26 14:37:49","2015-09-22 15:34:49","Why doesn't the percentage width child in absolutely positioned parent work?","<html><css><css3><internet-explorer-7>","5","0","7","","","6","2"
"13","1","357","","2008-08-01 00:42:38","","365","102101","<p>Is there a standard way for a Web Server to determine what time zone offset a user is in? </p>

<p>Perhaps from a <code>HTTP</code> header? Or part of the user-agent string?</p>
","9","","2518525","Rich B","2015-06-05 06:26:25","2015-08-03 07:34:09","Determining a web user's time zone","<html><browser><timezone><timezoneoffset>","23","3","111","","","13","2"
"48","1","31910","","2008-08-01 13:01:17","","154","143898","<p>Let's say you create a Wizard in an HTML form. One button goes back and one goes forward.  Since the <em>back</em> button appears first in the markup, when you press Enter it will use that button to submit the form. </p>

<p>Example:</p>

<pre><code>&lt;form&gt;
   &lt;input type=""text"" name=""field1"" /&gt; &lt;!-- put your cursor in this field and press Enter --&gt;

   &lt;input type=""submit"" name=""prev"" value=""Previous Page"" /&gt; &lt;!-- This is the button that will submit --&gt;
   &lt;input type=""submit"" name=""next"" value=""Next Page"" /&gt; &lt;!-- But this is the button that I WANT to submit --&gt;
&lt;/form&gt;
</code></pre>

<p>What I would like to do, is get to decide which button is used to submit the form when a user presses Enter. That way, when you press Enter the Wizard will move to the next page, not the previous. Do you have to use <code>tabindex</code> to do this?</p>
","40","","2354564","kevin d","2014-07-14 07:46:45","2015-09-03 13:37:04","Multiple submit buttons in an HTML form","<html><form-submit><html-form><submit-button>","19","0","28","","","48","2"
"174","1","","","2008-08-01 18:33:48","","46","10558","<p>I want to print HTML from a C# web service.  The Web Browser control is overkill, and does not function well in a service environment, nor does it function well on a system with very tight security constraints.  Is there any sort of free .NET library that will support the printing of a basic HTML page?  Here is the code I have so far, which does not run properly.</p>

<pre><code>public void PrintThing(string document)
{
    if (Thread.CurrentThread.GetApartmentState() != ApartmentState.STA)
    {
        Thread thread =
            new Thread((ThreadStart) delegate { PrintDocument(document); });
        thread.SetApartmentState(ApartmentState.STA);
        thread.Start();
    }
    else
    {
        PrintDocument(document);
    }
}

protected void PrintDocument(string document)
{
    WebBrowser browser = new WebBrowser();
    browser.DocumentText = document;
    while (browser.ReadyState != WebBrowserReadyState.Complete)
    {
        Application.DoEvents();
    }
    browser.Print();
}
</code></pre>

<p>This works fine when called from UI-type threads, but nothing happens when called from a service-type thread.  Changing <code>Print()</code> to <code>ShowPrintPreviewDialog()</code> yields the following IE script error:</p>

<blockquote>
  <p>Error: 'dialogArguments.___IE_PrintType' is null or not an object<br />
  URL: res://ieframe.dll/preview.dlg</p>
</blockquote>

<p>And a small empty print preview dialog appears.</p>
","96","Chris","707111","Chris Marasti-Georg","2012-01-06 21:25:44","2013-11-17 16:04:14","How do I print an HTML document from a web service?","<c#><html><web-services><printing>","6","0","6","","","174","2"
"845","1","849","","2008-08-03 21:42:37","","66","27968","<p>Suppose I have the following CSS rule in my page:</p>

<pre class=""lang-css prettyprint-override""><code>body {
    font-family: Calibri, Trebuchet MS, Helvetica, sans-serif;
}
</code></pre>

<p>How can I detect which one of the defined fonts was used in the user's browser?</p>

<p><strong>Edit for people wondering why I want to do this:</strong> The font I'm detecting contains glyph's that are not available in other fonts and when the user does not have the font I want to display a link asking the user to download that font so they can use my web application with the correct font.</p>

<p>Currently I am displaying the download font link for all users, I want to only display this for people who do not have the correct font installed.</p>
","238","Pat","2932698","Peter Hoffmann","2015-05-07 10:35:43","2015-06-11 01:26:52","How can I detect which font was used in a web page?","<javascript><html><css><fonts>","10","2","10","","","845","2"
"904","1","911","","2008-08-04 00:17:34","","41","12657","<p>Given a relatively simple CSS:</p>

<pre><code>&lt;div style=""width:150px;""&gt;
  12333-2333-233-23339392-332332323
&lt;/div&gt;
</code></pre>

<p>How do I make it so that the string stays constrained to the width of 150, and simply wraps to a newline on the hyphen?</p>
","34","","214668","Jeff Atwood","2012-04-25 04:33:27","2015-08-27 12:40:39","In HTML, how to word-break on a dash?","<html><css><text>","9","3","8","","","904","2"
"1505","1","3507075","","2008-08-04 19:02:36","","17","5757","<p>How do I set the icon that appears on the iPhone for the web sites I create?</p>","83","","83","Zack","2008-08-04 19:07:43","2010-08-17 21:24:58","How do I give my web sites an icon for iPhone?","<iphone><html><favicon><apple-touch-icon>","4","2","3","","","1505","2"
"2123","1","2223","","2008-08-05 11:51:16","","12","11338","<P>Checkboxes in html forms don't have implicit labels with them. Adding an explicit label (some text) next to it doesn't toggle the checkbox.</P>","193","","193","Ronnie","2008-08-05 12:50:41","2015-09-01 12:10:03","How do I make a checkbox toggle from clicking on the text label as well?","<html><checkbox>","9","1","4","","","2123","2"
"2530","1","2531","","2008-08-05 16:22:32","","1212","405489","<p>How do you disable <code>autocomplete</code> in the major browsers for a specific <code>input</code> (or <code>form field</code>)?</p>
","307","","1796061","Chris","2015-01-27 08:02:01","2015-08-13 18:22:15","How do you disable browser Autocomplete on web form field / input tag?","<html><autocomplete>","25","7","166","","","2530","2"
"2861","1","2866","","2008-08-05 21:09:11","","319","122396","<p>I'm thinking of trying <a href=""http://en.wikipedia.org/wiki/Beautiful_Soup"">Beautiful Soup</a>, a Python package for HTML scraping. Are there any other HTML scraping packages I should be looking at? Python is not a requirement, I'm actually interested in hearing about other languages as well.</p>

<p>The story so far:</p>

<ul>
<li>Python

<ul>
<li><a href=""http://www.crummy.com/software/BeautifulSoup/"">Beautiful Soup</a></li>
<li><a href=""http://codespeak.net/lxml/"">lxml</a></li>
<li><a href=""http://htql.net/"">HTQL</a></li>
<li><a href=""http://scrapy.org/"">Scrapy</a></li>
<li><a href=""http://wwwsearch.sourceforge.net/mechanize/"">Mechanize</a></li>
</ul></li>
<li>Ruby

<ul>
<li><a href=""http://nokogiri.org/"">Nokogiri</a></li>
<li><a href=""https://github.com/hpricot/hpricot/"">Hpricot</a></li>
<li><a href=""https://github.com/tenderlove/mechanize"">Mechanize</a></li>
<li><a href=""http://rubyforge.org/projects/scrapi/"">scrAPI</a></li>
<li><a href=""http://scrubyt.org/"">scRUBYt!</a></li>
<li><a href=""https://github.com/felipecsl/wombat"">wombat</a></li>
<li><a href=""http://watir.com"">Watir</a></li>
</ul></li>
<li>.NET

<ul>
<li><a href=""http://htmlagilitypack.codeplex.com/"">Html Agility Pack</a></li>
<li><a href=""http://watin.org/"">WatiN</a></li>
</ul></li>
<li>Perl

<ul>
<li><a href=""http://search.cpan.org/dist/WWW-Mechanize/"">WWW::Mechanize</a></li>
<li><a href=""http://search.cpan.org/dist/Web-Scraper/"">Web-Scraper</a></li>
</ul></li>
<li>Java

<ul>
<li><a href=""http://home.ccil.org/~cowan/XML/tagsoup/"">Tag Soup</a></li>
<li><a href=""http://htmlunit.sourceforge.net/"">HtmlUnit</a></li>
<li><a href=""http://web-harvest.sourceforge.net/"">Web-Harvest</a></li>
<li><a href=""http://sing.ei.uvigo.es/jarvest"">jARVEST</a></li>
<li><a href=""http://jsoup.org/"">jsoup</a></li>
<li><a href=""http://jericho.htmlparser.net/docs/index.html"">Jericho HTML Parser</a></li>
</ul></li>
<li>JavaScript

<ul>
<li><a href=""https://github.com/request/request"">request</a></li>
<li><a href=""https://github.com/cheeriojs/cheerio"">cheerio</a></li>
<li><a href=""http://medialab.github.io/artoo/"">artoo</a></li>
<li><a href=""https://github.com/johntitus/node-horseman"">node-horseman</a></li>
<li><a href=""http://phantomjs.org/"">phantomjs</a></li>
</ul></li>
<li>PHP

<ul>
<li><a href=""https://github.com/hxseven/htmlSQL"">htmlSQL</a></li>
<li><a href=""http://sourceforge.net/projects/simplehtmldom/"">PHP Simple HTML DOM Parser</a></li>
</ul></li>
<li>Most of them

<ul>
<li><a href=""http://www.screen-scraper.com/"">Screen-Scraper</a></li>
</ul></li>
</ul>
","116","","4848447","David","2015-08-16 18:42:44","2015-08-16 18:42:44","Options for HTML scraping?","<html><screen-scraping><html-parsing><web-scraping><html-content-extraction>","40","12","334","2013-09-01 08:02:51","2010-07-22 04:31:27","2861","2"
