Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate,PostId,Id
"13523869","1","","","2012-11-23 06:04:31","","1","541","<p>I am building a web project in Visual Studio that uses dojo, but I am unsure of how to link in the 3rd party dojo files so they get copied to the output directory.</p>

<p>In the past for things like jQuery, I placed the jquery.js file in a separate folder, went to ""Add Existing Item,"" added jquery.js as a link, and set Visual Studio to copy it to the output directory (if newer).  This worked great.</p>

<p>For dojo, there are hundreds (if not thousands) of related external files.  This is not practical to add to Visual Studio (<a href=""http://greenicicleblog.com/2010/12/01/link-whole-directories-into-visual-studio-projects/"" rel=""nofollow"">though I did find a way to do it in bulk</a>).</p>

<p>This makes me think that I am approaching this incorrectly.  How can or should I include something like dojo in a C# project without having to reference each file?  Should I use a post-build step to robocopy the files into the output directory?</p>

<p>My goal is to be able to build multiple projects which all use dojo, but I don't want to have multiple copies of dojo checked in, or have to reference each file in the project.</p>
","533907","","","","","2012-11-23 06:07:19","How can I share 3rd party javascript libraries across multiple projects in a visual studio solution, without copying them into each project?","<visual-studio><visual-studio-2012><projects-and-solutions>","1","0","","","","13523869","4484"
"30882267","1","","","2015-06-17 04:20:14","","0","9","<p>I'm having a asp.net web api service in the back-end of my JavaScript client.I'm doing a performance testing exercise  on the web api service. We are handling all the incoming request from the client asynchronously.I did a preliminary test and sent around 2000 requests in a matter of 5 min (300 seconds) and the average response time (from making a request to getting the response back) I got is around 18 seconds. But this is not a true figure. Even though I'm handling all the incoming requests asynchronously but given the fact that 2000 requests in 300 seconds is a very high latency throughput. So I would assume that requests are queuing up before getting picked up by a CLR thread-pool threads for execution. </p>

<p>I read this article <a href=""http://blogs.msdn.com/b/tmarq/archive/2007/07/21/asp-net-thread-usage-on-iis-7-0-and-6-0.aspx"" rel=""nofollow"">http://blogs.msdn.com/b/tmarq/archive/2007/07/21/asp-net-thread-usage-on-iis-7-0-and-6-0.aspx</a>  and got highly confused about among these terms MaxNumberofRequestsPerCUP vs MaxNumberofThreadsPerCPU vs Threads per Processor Limit. When I look into a w3wp.exe process in IIS and click on ASP and go to Limit Properties I come across <strong>Threads per Processor Limit</strong>. But this article is only talks about <strong>MaxNumberofRequestsPerCUP and MaxNumberofThreadsPerCPU</strong>. And its' been said in this article that MaxNumberofRequestPerCPU in version 4.0 is already 5000 but I'm only generating 2000 requests in 300 seconds which shouldn't be that much (as 5000 is not a restrictive figure at all) and number requests from my client are still 3000 less than default value (5000).Then why my requests are queuing up and what is the difference between  <strong>MaxNumberofThreadsPerCPU and Threads per Processor Limit</strong> (as IIS is giving later property value as 25). Shall I think that I'm running out of threads in thread-pool and until a worker thread is not released for the execution of next request that request sits in the queue? Since that is what I have been told when I discussed my results with senior team members. When the MaxRequestsPerCPU is 5000 by default how come I'm running out of threads in threadpool, I don't seem to understand.</p>

<p>Also i'm totally confused between these three terms MaxNumberofRequestsPerCUP vs MaxNumberofThreadsPerCPU vs Threads per Processor Limit, any answers which make me understand what is wrong with my test and these terms will be highly apprecaited.</p>
","2913184","","","","","2015-06-17 04:20:14","MaxNumberofRequestsPerCUP vs MaxNumberofThreadsPerCPU vs Threads per Processor Limit","<asp.net><multithreading><iis>","0","0","","","","30882267","215"
"12643117","1","12643408","","2012-09-28 15:40:06","","10","13551","<p>I have a table of Customers</p>

<pre><code>Customer ID        Name         
   1               John        
   2               Lewis        
   3               Mary         
</code></pre>

<p>I have another table CustomerRewards</p>

<pre><code> TypeID           Description
   1                Bronze
   2                Silver
   3                Gold
   4               Platinum
   5               AnotherOne
</code></pre>

<p>And the final table</p>

<pre><code> RewardID          TypeID          CustomerID
    1                1                 1
    2                1                 1
    3                2                 1
    4                2                 2
</code></pre>

<p>The customerTypes table is dynamic, many of these types can be added and removed. Basically all I want is the columns to be generated dynamically and a count in each, something like</p>

<pre><code>CustomerName        Bronze        Silver     Gold      Platinum     AnotherOne    total
   John               2             1         0           0             0           3
   Lewis              0             1         0           0             0           1
 Grand TOTAL          2             2         0           0             0           4
</code></pre>

<p>The problem like I said it that the types are dynamic and the customers are dynamic so I need the columns to be dynamic depending on the types in the system</p>

<p>I have tagged c# as I need this in a DataGridView</p>

<p>Thanks in advance</p>
","1401320","","426671","","2012-11-21 10:23:48","2013-05-22 14:16:29","Dynamically create columns sql","<sql><sql-server><tsql><pivot><dynamic-pivot>","1","4","13","","","12643117","2419"
"21489163","1","21490216","","2014-01-31 20:11:25","","3","103","<p>Consider the following : </p>

<pre><code>module Main where

data Tree a = EmptyTree | Node a (Tree a) (Tree a) deriving (Show, Read, Eq) 

data Container a b = Container{contField :: b a} deriving (Show)

result = Container {contField = Node 'a' EmptyTree EmptyTree}

main = do 
    print result
</code></pre>

<p>If I load this into ghci, then I get the following for the type of <code>result</code> :</p>

<pre><code>*Main&gt; :t result
result :: Container Char Tree
</code></pre>

<p>How can I print the type <code>Container Char Tree</code> from within the program? I was trying to adapt the solution given at <a href=""http://stackoverflow.com/a/5925018"">Haskell — get TypeRep from concrete type instance</a> but I got stuck because I could not find a way to use <code>typeOf</code> in conjunction with type constructors of kind <code>* -&gt; *</code></p>

<p>[EDIT] :
Some of the methods in this post have been deprecated in ghc 7.8.1 <a href=""http://www.haskell.org/ghc/docs/7.8.1/html/users_guide/release-7-8-1.html"" rel=""nofollow"">Release notes for version 7.8.1</a> : </p>

<blockquote>
  <p>Typeable is now poly-kinded, making Typeable1, Typeable2, etc.,
  obsolete, deprecated, and relegated to Data.OldTypeable. Furthermore,
  user-written instances of Typeable are now disallowed: use deriving or
  the new extension -XAutoDeriveTypeable, which will create Typeable
  instances for every datatype declared in the module.</p>
</blockquote>
","917635","","917635","","2014-05-07 21:22:27","2014-05-07 21:22:27","typeOf with type constructors of kind *->* / printing type of value from within program","<haskell><types><ghc><ghci>","1","0","","","","21489163","1926"
"26435390","1","","","2014-10-18 01:13:31","","0","110","<p>i'm working on an app in titanium studio that uses the facebook SSO to authenticate the user.</p>

<p>the odd issue we're having is that in the default android emulator, you can enter your username and password into the login overlay then you get to the confirm authorization page. fine, but you can't click <code>OK</code> or <code>Cancel</code> in the dialog, so the login never completes. the only click-able element on the page is the little <code>(X)</code> in the upper corner, which cancels the login. the console displays no errors at any time through this.</p>

<p>why this is strange: if i compile the app directly to my droid, it works perfectly. i can get logged in, look at my profile, whatever. i do not have the facebook app on my droid, but i installed it on the emulator thinking it might change the functioning. it didn't, it still won't let me click either button.</p>

<p>i realize that this is not a show-stopper type of bug, but it makes debugging via the emulator extremely problematic - so i was wondering if anyone else had run across/resolved this.</p>

<p>thanks!</p>
","1003925","","","","","2014-10-30 20:49:42","cannot click OK button in facebook login in android emulator","<android><facebook><android-emulator><titanium-mobile>","1","0","","","","26435390","71350"
"9530730","1","","","2012-03-02 09:20:07","","1","528","<p>I want to be able to do what is on the picture, provided by this <a href=""http://developer.android.com/design/patterns/app-structure.html"" rel=""nofollow"">link</a>, under the ""Allow cutting through hierarchies"" section. I thought that I could do that using a spinner, but from the android documentation I realized that a spinner can show one child at a time and lets the user pick among them. In my case, (and from the example I provided), you have some other text displayed, and then you can choose from some other options provided in sth that looks like a popup, list that contains the things that i want to choose from. I don't know how this is implemented, but it's used in the google music app for android 4.0. If someone has an idea, have implemented sth like this, please give me some advice. </p>
","790077","","","","","2012-03-02 09:50:10","android 4.0 spinner usage","<android><popup><spinner><android-4.0>","1","1","","","","9530730","74050"
"14665705","1","14665792","","2013-02-02 19:39:18","","0","326","<p>So I have 2 activities.
I start one, and at a point I start another one:</p>

<pre><code> Intent enabler = new Intent(this, cprompt.class);
        startActivity(enabler);
</code></pre>

<p>I want to call a method from the old one, but I want to pass some data too.</p>

<p>This is how I tried: </p>

<pre><code>Activity1.sendcommand(DATA);
</code></pre>

<p>And I got this: </p>

<pre><code>Cannot make a static reference to the non-static method sendcommand(String) from the type Activity1
</code></pre>

<p>And I don't want change the method to static.
The only way if I make a Listener? If I have to, you can describe for me to how?</p>

<p>The java is new for me... :/ But if this problem is solved I think I am done with my program :)</p>
","2015615","","","","","2013-02-03 06:02:31","How to I can call a method from another activity with passing data?","<android><function><data><methods>","3","1","","","","14665705","539"
"27174095","1","","","2014-11-27 15:27:29","","0","238","<p>I have a simple piece of code that finds the groups available to a user on Yammer using the Yammer JavaScript api and it looks a little like this:</p>

<pre><code>yam.platform.request({
 url: ""groups.json?mine=1"",
 method: ""GET"",
 success: function (data) {
     callback(data);
 },
 error: function (error) {
     console.log(error);
 },
</code></pre>

<p>});</p>

<p>The call is carefully wrapped so it only ever happens once per page request, but it appears to succeed or fail on a totally arbitrary basis. The response either looks like this:</p>

<pre><code>Response Headers
Cache-Control:no-cache
Connection:keep-alive
Content-Type:application/json; charset=utf-8
Date:Wed, 26 Nov 2014 17:32:42 GMT
P3P:CP=""NOI ADM DEV PSAi COM NAV OUR OTRo STP IND DEM""
Server:nginx
Status:429
Transfer-Encoding:chunked
X-Date:1417023162896
X-Runtime:0.032459
X-UA-Compatible:IE=Edge,chrome=1
</code></pre>

<p>or like this:</p>

<pre><code>Response Headers
Access-Control-Allow-Credentials:true
Access-Control-Allow-Origin:https://my-access-origin.sharepoint.com
Access-Control-Expose-Headers:content-type, network_id, authorization, x-csrf-token, www-authenticate, x-xss-protection, ETag
Cache-Control:max-age=0, private, must-revalidate
Connection:keep-alive
Content-Type:application/json; charset=utf-8
Date:Thu, 27 Nov 2014 12:17:38 GMT
ETag:""123a45b67cd89ef01234ab45cd67ef""
P3P:CP=""NOI ADM DEV PSAi COM NAV OUR OTRo STP IND DEM""
Server:nginx
Status:200 OK
Strict-Transport-Security:max-age=31536000; includeSubDomains
Transfer-Encoding:chunked
X-Content-Type-Options:nosniff
X-Date:1417090658344
X-Robots-Tag:none
X-Runtime:0.066098
X-UA-Compatible:IE=Edge,chrome=1
X-XSS-Protection:1; mode=block
</code></pre>

<p>In the former case, I see an error message in the Network panel of my development tools that looks like this:</p>

<blockquote>
  <p>XMLHttpRequest cannot load
  <a href=""https://api.yammer.com/api/v1/groups.json?mine=1&amp;&amp;_=123456"" rel=""nofollow"">https://api.yammer.com/api/v1/groups.json?mine=1&amp;&amp;_=123456</a>. No
  'Access-Control-Allow-Origin' header is present on the requested
  resource. Origin '<a href=""https://my-access-origin.sharepoint.com"" rel=""nofollow"">https://my-access-origin.sharepoint.com</a>' is
  therefore not allowed access. The response had HTTP status code 429.</p>
</blockquote>

<p>This doesn't make sense for a couple of reasons - first that the request is exactly the same in both cases and secondly that I am getting ""429 Too Many Requests"" as the status code, but with an explicit report that the Access-Control-Allow_origin header should be set. Which it never is in my requests, but it does appear to be on the successful responses.</p>

<p>Can anyone explain what is going on?</p>
","15394","","","","","2014-12-04 06:17:28","Yammer REST Api making different calls from different pages","<javascript><rest><yammer>","1","0","","","","27174095","63203"
"9520970","1","","","2012-03-01 17:27:28","","0","639","<p>I want to develop an iPhone app that allows the User to take and save a photo within the app. Furthermore the user only is allowed to upload the image to server if data like ""title"", ""location"" and ""additional information"" is entered.</p>

<p>If done so, the image and the belonging data should be uploaded to my webserver.</p>

<p>I have already build an app that retrieves data from a server, so building a connection will not be the problem.</p>

<p>Since I'm new to web servers my question is what would be the best way to upload images combined with custom information? </p>

<p>What would be a good way to store the images and the belonging information? My guess would be a MySQL DB for the imformation (title, location, additional info, image link), and what about the images?
Where can I read about file handling on web servers?</p>

<p>Thanks in advance</p>
","1067062","","1067062","","2013-03-08 09:41:52","2013-03-08 09:41:52","Upload Data To Server IPhone","<iphone><objective-c><webserver><file-handling>","2","1","","","","9520970","14528"
"29636774","1","29642440","","2015-04-14 20:25:42","","0","14","<p>According to <a href=""http://www.w3.org/Protocols/rfc2616/rfc2616-sec14.html"" rel=""nofollow"">W3</a>, <strong>14.14 Content-Location</strong> includes:</p>

<blockquote>
  <p>Content-Location also defines the base URI for the entity</p>
</blockquote>

<p>I'm trying to do:</p>

<ul>
<li><code>/foo/123</code> is a URL for a document which can be served as JSON or HTML</li>
<li>I want to serve the HTML requests such that the HTML-linked resources(images, css, ect) subsequently required use a base URL other than <code>/foo</code></li>
</ul>

<p>However, browsers not respecting this. Is there a way to do this outside <code>&lt;base&gt;</code>?</p>
","2556973","","","","","2015-04-15 05:47:47","HTTP Content-Location for setting base URL","<http>","1","0","","","","29636774","5210"
