Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate,PostId,Id
"27657630","1","","","2014-12-26 13:11:54","","1","83","<p>in this program I calculate the angle for the right shoulder &amp; right elbow, as well as the angle for the left shoulder &amp; the left elbow. I print these values to the textbox in my WPF application. Now there is a problem: I get around 90° for every angle. I use Kinect for Windows and I am programming in C#. For more information leave a comment and I´ll answer.</p>

<pre><code>    public class Angles
    {
        public double AngleBetweenTwoVectors(Vector3D vectorA, Vector3D vectorB)
        {
            double dotProduct = 0.0;
            dotProduct = Vector3D.DotProduct(vectorA, vectorB);

            return (double)Math.Acos(dotProduct)/Math.PI*180;
        }

        public double[] GetVector(Skeleton skeleton)
        {
            Vector3D ShoulderCenter = new Vector3D(skeleton.Joints[JointType.ShoulderCenter].Position.X, skeleton.Joints[JointType.ShoulderCenter].Position.Y, skeleton.Joints[JointType.ShoulderCenter].Position.Z);
            Vector3D RightShoulder = new Vector3D(skeleton.Joints[JointType.ShoulderRight].Position.X, skeleton.Joints[JointType.ShoulderRight].Position.Y, skeleton.Joints[JointType.ShoulderRight].Position.Z);
            Vector3D LeftShoulder = new Vector3D(skeleton.Joints[JointType.ShoulderLeft].Position.X, skeleton.Joints[JointType.ShoulderLeft].Position.Y, skeleton.Joints[JointType.ShoulderLeft].Position.Z);
            Vector3D RightElbow = new Vector3D(skeleton.Joints[JointType.ElbowRight].Position.X, skeleton.Joints[JointType.ElbowRight].Position.Y, skeleton.Joints[JointType.ElbowRight].Position.Z);
            Vector3D LeftElbow = new Vector3D(skeleton.Joints[JointType.ElbowLeft].Position.X, skeleton.Joints[JointType.ElbowLeft].Position.Y, skeleton.Joints[JointType.ElbowLeft].Position.Z);
            Vector3D RightWrist = new Vector3D(skeleton.Joints[JointType.WristRight].Position.X, skeleton.Joints[JointType.WristRight].Position.Y, skeleton.Joints[JointType.WristRight].Position.Z);
            Vector3D LeftWrist = new Vector3D(skeleton.Joints[JointType.WristLeft].Position.X, skeleton.Joints[JointType.WristLeft].Position.Y, skeleton.Joints[JointType.WristLeft].Position.Z);

           /* ShoulderCenter.Normalize();
            RightShoulder.Normalize();
            LeftShoulder.Normalize();
            RightElbow.Normalize();
            LeftElbow.Normalize();
            RightWrist.Normalize();
            LeftWrist.Normalize();

            if (skeleton.Joints[JointType.ShoulderCenter].TrackingState == JointTrackingState.Tracked) { 

            }
            */

            double AngleRightElbow = AngleBetweenTwoVectors(RightElbow - RightShoulder, RightElbow - RightWrist);
            double AngleRightShoulder = AngleBetweenTwoVectors(RightShoulder - ShoulderCenter, RightShoulder - RightElbow);
            double AngleLeftElbow = AngleBetweenTwoVectors(LeftElbow - LeftShoulder, LeftElbow - LeftWrist);
            double AngleLeftShoulder = AngleBetweenTwoVectors(LeftShoulder - ShoulderCenter, LeftShoulder - LeftElbow);

            double[] Angles = {AngleRightElbow, AngleRightShoulder, AngleLeftElbow, AngleLeftShoulder};
            return Angles;
        }
}
</code></pre>

<p>As you can see, I am calculating the angles with the ""Dot-Product"" and the acos. The (/PI*180)is to turn the number into the angle (0-360). I wonder what is wrong.</p>
","3670165","","76337","","2014-12-26 23:06:08","2014-12-26 23:06:08","Calculating Angle - Getting same value","<c#><wpf><kinect><angle>","1","3","","","","27657630","378"
"29476456","1","29478413","","2015-04-06 16:57:41","","0","42","<p>I am fairly new to TFS, like Mel from this post:</p>

<p><a href=""http://programmers.stackexchange.com/q/142977/27650"">Shelving code in Team Foundation Server (TFS)</a></p>

<p>I had a project on another PC, but I have been issued another PC.</p>

<p>Yes, I could go to management, and bug them with all of the various steps involved with finding and then getting my shelf project that I was working on last week, but I would rather find the information on my own.</p>

<p>I found MSDN's article on <a href=""https://msdn.microsoft.com/en-us/library/ms181404.aspx"" rel=""nofollow"">Shelve and Unshelve Pending Changes</a>, but it did not cover how to get my shelf item. Perhaps there is a special term that I am unfamiliar with.</p>

<p>Likewise, I read over the article <a href=""http://devproconnections.com/visual-studio-2012/whats-new-visual-studio-tfs-2012"" rel=""nofollow"">What's New in Visual Studio TFS 2012</a>, since we are using VS2012. It appears to go over the changes that have occurred since the newest release.</p>

<h2>How do I find my shelf items, so that I can continue working on them?</h2>
","153923","jp2code","","","","2015-04-07 15:11:27","Get or download Shelf Code in Team Foundation Server (TFS)","<tfs><visual-studio-2012>","2","0","","","","29476456","80825"
"10600899","1","","","2012-05-15 12:42:32","","2","1009","<p>have been trying to set up validation like (required, min length, max lenght etc) for the properties on my knockout observables. I created my observables using Mapping plugin. I found the followign links, but could someone help me, figure out which is the right way to go, to set up validation. Here are the links that i was looking at.</p>

<p><a href=""http://knockoutjs.com/documentation/extenders.html"" rel=""nofollow"">http://knockoutjs.com/documentation/extenders.html</a></p>

<p>I put my code in jsfiddle, Currently it is not running, since it is complaining about knockout files. But Thought some one can see my code here <a href=""http://jsfiddle.net/wQfuM/13/"" rel=""nofollow"">http://jsfiddle.net/wQfuM/13/</a></p>
","1394209","","","","","2012-05-15 15:58:27","How to setup validation for my knockout observables, that i created using Mappings plugin","<javascript><knockout.js>","1","0","","","","10600899","3"
"30003524","1","","","2015-05-02 14:35:57","","0","69","<p>I have a problem. I'm trying to update a mysql table with data grabbed. The problem is there is an invisible \r\n on the end and it's not functioning properly. </p>

<pre class=""lang-sql prettyprint-override""><code>DELETE FROM `tracker`.`gains` WHERE `gains`.`runescape_name` = 'Andy FFS\r\n';
DELETE FROM `tracker`.`gains` WHERE `gains`.`runescape_name` = 'Cancerbear\r\n';
DELETE FROM `tracker`.`gains` WHERE `gains`.`runescape_name` = 'Pandora25';
DELETE FROM `tracker`.`gains` WHERE `gains`.`runescape_name` = 'Pether\r\n';
</code></pre>

<p>I have a file called memberlist and update.php loops through each line in memberlist.txt and inserts or updates the columns in the table. If you look at the above query (that is just me trouble shooting) I don't actually want to delete it's just to show you the \r\n at the end. It's bringing back 0 in all columns except for the name pandora25 (which happens to be at the bottom of memberlist.txt. What I don't understand is I have a php script to edit memberlist.txt on my website, and that's when the problem occurs. But say I open memberlist.txt via SFTP and upload it to my website, it works correctly. So maybe it's something to do with the editing of the txt file with php and it's adding and invisible \r\n at the end I'm not sure. But I have studied quite a bit on this issue and I've looked that you can insert into a MySQL table with ->prepare in PDO (I don't use mysqli).</p>

<p>I believe the loop variable [$k] plays an important role in this problem. Here is my code that I seem to be having a problem with:</p>

<pre class=""lang-php prettyprint-override""><code>        // Connection data (server_address, database, name, poassword)
        $hostdb = 'localhost';
        $namedb = 'tracker';
        $userdb = 'root';
        $passdb = 'password';

        try {
          // Connect and create the PDO object
          $conn = new PDO(""mysql:host=$hostdb; dbname=$namedb"", $userdb, $passdb);
          $conn-&gt;exec(""SET CHARACTER SET utf8"");      // Sets encoding UTF-8

          // Query
          $sqlquery = (""
          INSERT IGNORE INTO 
                gains (runescape_name, hitpoints_starting_exp, magic_starting_exp, range_starting_exp) 
          VALUES 
                ('"" . htmlspecialchars($name[$k]) . ""',  '"" . $hitpointsexp . ""', '"" . $magicexp . ""', '"" . $rangedexp . ""') 
          ON DUPLICATE KEY UPDATE 
                hitpoints_starting_exp='"" . $hitpointsexp . ""', magic_starting_exp='"" . $magicexp . ""', range_starting_exp='"" . $rangedexp . ""'"");
          if($conn-&gt;exec($sqlquery) !== false) echo 'completed';       // If the result is not false, display confirmation

          $conn = null;        // Disconnect
        }
        catch(PDOException $e) {
          echo $e-&gt;getMessage();
        }
</code></pre>

<p>The purpose of this script is to use start.php to insert the current grabbed data into hitpoints_starting_exp, magic_starting_exp and range_starting_exp. I then run stop.php which is a similar script and insert the data grabbed there into hitpoints_end_exp, magic_end_exp and range_end_exp. I then echo a table on index.php which calculates the difference between the two columns.</p>
","4856623","","2302862","","2015-05-02 14:42:09","2015-05-02 14:42:09","Avoiding \r\n in SQL query PHP/PDO","<php><mysql><pdo><mysqli>","0","5","","","","30003524","5"
"16704090","1","16704119","","2013-05-23 01:11:54","","5","10575","<p>I am currently trying to follow a tutorial on making a simple 2D tile engine for top-down RPGs. For some reason though I get the intellisense error</p>

<p><code>vector is not a template</code></p>

<p>The word ""vector"" is underlined with red. Why does this not work? Why is it telling me that it's a template, and why does the mean the program won't work?</p>

<pre><code>#ifndef _IMAGEMANAGER_H
#define _IMAGEMANAGER_H

#include &lt;vector&gt;
#include &lt;SFML\Graphics.hpp&gt;

class ImageManager
{
private:
    vector&lt;sf::Texture&gt; textureList;

public:
    ImageManager();
    ~ImageManager();

    void AddTexture(sf::Texture&amp; texture);
    sf::Texture&amp; GetTexture(int index);
};
#endif
</code></pre>

<p>Errors I get (no doubt some of these spawn from the error of this part above):</p>

<blockquote>
  <ul>
  <li><p>Error  1   error C2143: syntax error : missing ';' before    '&lt;'   c:\users\vipar\dropbox\computer science\programming\visual studio 
  2012\projects\sfml-app\sfml-app\imagemanager.h    10  1   sfml-app</p></li>
  <li><p>Error  2   error C4430: missing type specifier - int assumed. Note: C++    does not support default-int    c:\users\vipar\dropbox\computer<br>
  science\programming\visual studio<br>
  2012\projects\sfml-app\sfml-app\imagemanager.h    10  1   sfml-app</p></li>
  <li><p>Error  3   error C2238: unexpected token(s) preceding    ';'   c:\users\vipar\dropbox\computer science\programming\visual studio 
  2012\projects\sfml-app\sfml-app\imagemanager.h    10  1   sfml-app</p></li>
  <li><p>Error  4   error C2143: syntax error : missing ';' before    '&lt;'   c:\users\vipar\dropbox\computer science\programming\visual studio 
  2012\projects\sfml-app\sfml-app\imagemanager.h    10  1   sfml-app</p></li>
  <li><p>Error  5   error C4430: missing type specifier - int assumed. Note: C++    does not support default-int    c:\users\vipar\dropbox\computer<br>
  science\programming\visual studio<br>
  2012\projects\sfml-app\sfml-app\imagemanager.h    10  1   sfml-app</p></li>
  <li><p>Error  6   error C2238: unexpected token(s) preceding    ';'   c:\users\vipar\dropbox\computer science\programming\visual studio 
  2012\projects\sfml-app\sfml-app\imagemanager.h    10  1   sfml-app</p></li>
  <li><p>Error  7   error C2065: 'textureList' : undeclared    identifier   c:\users\vipar\dropbox\computer science\programming\visual 
  studio 2012\projects\sfml-app\sfml-app\imagemanager.cpp   22  1   sfml-app</p></li>
  <li><p>Error  8   error C2143: syntax error : missing ';' before    '&lt;'   c:\users\vipar\dropbox\computer science\programming\visual studio 
  2012\projects\sfml-app\sfml-app\imagemanager.h    10  1   sfml-app</p></li>
  <li><p>Error  9   error C4430: missing type specifier - int assumed. Note: C++    does not support default-int    c:\users\vipar\dropbox\computer<br>
  science\programming\visual studio<br>
  2012\projects\sfml-app\sfml-app\imagemanager.h    10  1   sfml-app</p></li>
  <li><p>Error  10  error C2238: unexpected token(s) preceding    ';'   c:\users\vipar\dropbox\computer science\programming\visual studio 
  2012\projects\sfml-app\sfml-app\imagemanager.h    10  1   sfml-app    </p></li>
  <li><p>11 IntelliSense: vector is not a    template   c:\Users\Vipar\Dropbox\Computer Science\Programming\Visual<br>
  Studio 2012\Projects\sfml-app\sfml-app\ImageManager.h 10  2   sfml-app</p></li>
  </ul>
</blockquote>
","1345309","","951757","","2013-05-23 01:19:43","2013-05-23 12:06:32","Vector is not a Template?","<c++><vector><sfml>","2","3","","","","16704090","43518"
"6019557","1","6019611","","2011-05-16 15:21:42","","4","1094","<p>I am using bunch of scripts all the time and I'm getting tired of always typing the commands in terminal, so I would want to write some sort of user interface. Think of something like ""aptitude"" with live updates through a loop something like ""top"". It is a VPS so I cant do it graphical.  </p>

<p><strong>All I need is simple menus, moving between items with arrows and such. Is there a good tutorial, is it even possible with bash?</strong>  </p>

<p>Thanks in advance for your time.</p>
","486332","","486332","","2013-09-10 13:11:50","2013-09-10 13:11:50","How to create an interface in bash script that uses arrows for navigation?","<linux><bash><scripting><user-interface><command-line-interface>","2","1","","","","6019557","11225"
"28478003","1","28478329","","2015-02-12 12:53:02","","-1","65","<p>I've read close to a 100 questions on SO but I still haven't been able to figure out how to create a simple JSON object from a set of simple strings. Every attempt ends with unresolved reference. </p>

<p>Eg: </p>

<p>Key1 : value1</p>

<p>Key2 : value2</p>

<p>Key3 : value3</p>

<p>And I want to create a JSON object from the above using Objective C. Thank you. </p>

<p>Edit: This is how I've created the dictionary.</p>

<pre><code>NSDictionary *jsonDict = [NSDictionary dictionaryWithObjectsAndKeys:
                        @""key1"", @""val1"",
                        @""key2"", @""val2"",
                        @""key3"", @""val3"",
                        nil];
</code></pre>
","3860594","","3860594","","2015-02-12 13:03:44","2015-02-12 13:10:09","Creating a simple json object from some string data","<ios><objective-c><json>","1","9","1","","","28478003","7003"
"12212919","1","12213103","","2012-08-31 09:50:40","","1","129","<p>I'm creating a form based on a model, where I have a boolean field as this:</p>

<pre><code>project_type = models.CharField(max_length=50, choices=JOB_TYPES)
</code></pre>

<p>Choices are:</p>

<pre><code>  JOB_TYPES = (
    ('fulltime', _('Fulltid')),
    ('project', _('Prosjektbasert')),
  )
</code></pre>

<p>To display the input type as radio buttons rather than , I'm doing this:</p>

<pre><code>    class AddJob(ModelForm):
        class Meta:
            model = Jobs
    widgets = {
        'project_type': RadioSelect(),
    }
</code></pre>

<p>In the HTML, the form output looks like this:</p>

<pre><code> &lt;label for=""id_for_project_type_0""&gt;Project type&lt;/label&gt; 
 &lt;ul&gt;
 &lt;li&gt;&lt;label for=""id_for_project_type_0""&gt;&lt;input checked=""checked"" type=""radio""      id=""id_for_project_type_0"" value="""" name=""project_type"" /&gt; ---------&lt;/label&gt;&lt;/li&gt;
 &lt;li&gt;&lt;label for=""id_for_project_type_1""&gt;&lt;input type=""radio"" id=""id_for_project_type_1"" value=""fulltime"" name=""project_type"" /&gt; Fulltid&lt;/label&gt;&lt;/li&gt;
 &lt;li&gt;&lt;label for=""id_for_project_type_2""&gt;&lt;input type=""radio"" id=""id_for_project_type_2"" value=""project"" name=""project_type"" /&gt; Prosjektbasert&lt;/label&gt;&lt;/li&gt;
 &lt;/ul&gt;
</code></pre>

<p>Why am I getting a value 0? I've only specified two values in the model. And how do I get rid of it?</p>

<p>Thanks in advance :)</p>
","216253","","","","","2012-08-31 10:01:13","Django Boolean Field returning ""---------"" as value","<django><forms><radio-button><modelform>","1","0","","","","12212919","243"
"4685068","1","7690777","","2011-01-13 20:48:03","","1","1250","<p>I'm having a similar issue to <a href=""http://stackoverflow.com/questions/3346023/resignfirstresponder-doesnt-dismiss-the-keyboard-iphone"">Anthony Chan's question</a>, and after trying every suggested solution, I'm still stuck.</p>

<p>Somehow, only after interacting with my UIAlertView, I'm unable to dismiss the keyboard in another view of my app. It's as though the Alert is breaking my UITextField's ability to resignFirstResponder.  Below I instantiate my UIAlertView, which then calls its didDismissWIthButtonIndex method. Then, I call the showInfo method, which loads another UIViewController.  </p>

<pre><code>UIAlertView *emailFailAlert = [[UIAlertView alloc] initWithTitle:@""Error""
                            message:@""error message text.""
                           delegate:self
                  cancelButtonTitle:@""Not now""
                  otherButtonTitles:@""Settings"", nil];
[emailFailAlert setTag:2];
[emailFailAlert show];
[emailFailAlert release];
</code></pre>

<p>Once the 'Settings' option is pressed, I'm calling this method:</p>

<pre><code>- (void)alertView:(UIAlertView *)alertView didDismissWithButtonIndex:(NSInteger)buttonIndex {   
    if ([alertView tag] == 2) {    
        if (buttonIndex == 1){      
            [self showInfo:nil];
        }
    }   
}
</code></pre>

<p>My showInfo method loads the other ViewController, via the code below:</p>

<pre><code>- (IBAction)showInfo:(id)sender {
    FlipsideViewController *fscontroller = [[FlipsideViewController alloc] initWithNibName:@""FlipsideView"" bundle:nil];
    fscontroller.delegate = self;
    fscontroller.modalTransitionStyle = UIModalTransitionStyleFlipHorizontal;
    [self presentModalViewController:fscontroller animated:YES];
    [fscontroller release];
}
</code></pre>

<p>Upon clicking any textField in this Flipside VC, I'm unable to dismiss the keyboard as I normally can with <code>- (BOOL)textFieldShouldReturn:(UITextField *)textField</code>, and <code>[textField resignFirstResponder]</code>. I've omitted this code bc this question is getting long, but I'm happy to post if necessary.</p>

<p>The interesting part is that if I comment out the <code>[self showInfo:nil]</code> call made when the button is clicked and call it by clicking a test button (outside the alertView didDismissWithButtonIndex: method), everything works fine.  Any idea what's happening here?  </p>

<p>Thanks in advance!</p>
","500308","","","","","2011-10-07 17:31:11","UIAlertView choice causing resignFirstResponder to fail","<iphone><ios><keyboard><uitextfield><uialertview>","2","3","2","","","4685068","154"
"26965752","1","","","2014-11-17 04:52:17","","0","103","<p>I'm really a little out of options and have tried everything in my current knowledge to fix this issue!</p>

<p>This is the menu CURRENTLY:
OBS: It's not the main nav but the vertical pillars above the image that is the menu in question!
<a href=""http://www.calistheniccomrades.com/workout-routines/beginner-x1/"" rel=""nofollow"">http://www.calistheniccomrades.com/workout-routines/beginner-x1/</a></p>

<p>Yes, it's easy to create this but getting it to be responsive fluently without using too many @mediaqueries is a hassle to me!</p>

<p>There are 4 media queries atm. If you resize the browser from 1200 px down to ""mobile size"" you will see that the text tends to jump out of the box and if you ""hover"" over the ""a"" link with firebug in firefox, you can see that the selectable/clickable field moves a little every time and if it weren't for the queries, it would be much worse!!</p>

<p>Here is my code including the @mediaqueries:    </p>

<pre><code>1200 -&gt;    
.sub-workout-routines .sub-menu .menu-item {
position:relative;
height:290px;
width: 10%;
border-radius: 0;}    
.sub-workout-routines .sub-menu li a {
position:absolute;
right:-75px;
top:102px;
width: 250px;
text-align: left;
padding:20px 0;
transform: rotate(270deg) ;
-webkit-transform: rotate(270deg) ;
-moz-transform: rotate(270deg) ;
-o-transform: rotate(270deg) ;
-ms-transform: rotate(270deg) ;}

1000px -&gt;    
.sub-workout-routines .sub-menu li a {
padding: 19px 0px;
right: -75px;
top: 110px;}

850px -&gt;    
.sub-workout-routines .sub-menu li a {
padding: 11px 0px;
right: -84px;
top: 110px;}

599px -&gt;    
.sub-workout-routines .sub-menu .menu-item {
width: 12.5%;}
.sub-workout-routines .sub-menu li a {
padding: 13px 0px;
right: -84px;
top: 110px;}

481px -&gt;    
.sub-workout-routines .sub-menu .menu-item {
width: 11.5%;}
.sub-workout-routines .sub-menu li a {
padding:0;
right: -106px;
top: 110px;
font-size:27px;}
</code></pre>

<p>I have theories of what should IN THEORY work although when things get transformed, they behave so abnormally turning around ""height"" and ""width"" but maybe I am missing something?</p>

<p>I also tried setting the width in ""a"" links to a percentage and other things as well so they would ""flow"" but not successfully!</p>

<p>If I'm missing to write any information, please let me know!</p>

<p>Does anyone have a solution for this to work responsively?</p>

<p>If I have missed a post regarding this issue, I'm sorry, I tried searching!</p>

<p>/ Nico Collu</p>

<p>PS: I want to avoid using images!</p>
","4196480","","","","","2014-11-17 04:52:17","How to make a responsive horizontal menu with vertical elements/text?","<css><menu><responsive-design><vertical-text>","0","0","0","","","26965752","15905"
