Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate,PostId,Id
"21825214","1","","","2014-02-17 09:28:08","","0","132","<p>I already tried the various solutions including this one below, but still getting the same error. Appreciate any leads.</p>

<p><a href=""http://stackoverflow.com/questions/9012352/removing-database-yml-when-using-mongoid-in-rails-3-2"">Removing database.yml when using Mongoid in Rails 3.2</a></p>

<pre><code>root@cumulonimbus:/srv/www/myapp/current/log# cat unicorn.stderr.log 
I, [2014-02-15T13:59:29.053668 #19768]  INFO -- : Refreshing Gem list
[deprecated] I18n.enforce_available_locales will default to true in the future. If you really want to skip validation of your locale you can set I18n.enforce_available_locales = false to avoid this message.
I, [2014-02-15T14:00:11.666899 #19768]  INFO -- : listening on addr=/srv/www/myapp/shared/sockets/unicorn.sock fd=14
E, [2014-02-15T14:00:11.667401 #19768] ERROR -- : ActiveRecord::ConnectionNotEstablished (ActiveRecord::ConnectionNotEstablished)
/home/deploy/.bundler/myapp/ruby/1.9.1/gems/activerecord-3.2.11/lib/active_record/connection_adapters/abstract/connection_pool.rb:410:in `retrieve_connection'
/home/deploy/.bundler/myapp/ruby/1.9.1/gems/activerecord-3.2.11/lib/active_record/connection_adapters/abstract/connection_specification.rb:171:in `retrieve_connection'
/home/deploy/.bundler/myapp/ruby/1.9.1/gems/activerecord-3.2.11/lib/active_record/connection_adapters/abstract/connection_specification.rb:145:in `connection'
/srv/www/myapp/shared/config/unicorn.conf:31:in `block in reload'
/home/deploy/.bundler/myapp/ruby/1.9.1/gems/unicorn-4.8.2/lib/unicorn/http_server.rb:515:in `call'
/home/deploy/.bundler/myapp/ruby/1.9.1/gems/unicorn-4.8.2/lib/unicorn/http_server.rb:515:in `spawn_missing_workers'
/home/deploy/.bundler/myapp/ruby/1.9.1/gems/unicorn-4.8.2/lib/unicorn/http_server.rb:140:in `start'
/home/deploy/.bundler/myapp/ruby/1.9.1/gems/unicorn-4.8.2/bin/unicorn_rails:209:in `&lt;top (required)&gt;'
/home/deploy/.bundler/myapp/ruby/1.9.1/bin/unicorn_rails:23:in `load'
/home/deploy/.bundler/myapp/ruby/1.9.1/bin/unicorn_rails:23:in `&lt;main&gt;'

root@cumulonimbus:/srv/www/myapp/current# grep -r active_record config/
config/environments/test.rb:  # config.active_record.schema_format = :sql
config/initializers/session_store.rb:# MyApp::Application.config.session_store :active_record_store
config/initializers/devise.rb:  # Load and configure the ORM. Supports :active_record (default) and
config/application.rb:# require ""active_record/railtie""
config/application.rb:    # config.active_record.observers = :cacher, :garbage_collector, :forum_observer

root@cumulonimbus:/srv/www/myapp/current# bundle show|grep -E 'unicorn|rails'
</code></pre>

<p>• rails (3.2.11)</p>

<p>• unicorn (4.8.2)</p>

<pre><code>root@cumulonimbus:/srv/www/myapp/current# gem -v

2.1.11

root@cumulonimbus:/srv/www/myapp/current# ruby -v

ruby 1.9.3p484 (2013-11-22 revision 43786) [x86_64-linux]
</code></pre>
","1600047","","2390075","","2014-02-17 09:31:17","2014-02-18 15:06:35","ActiveRecord::ConnectionNotEstablished in AWS OpsWorks","<ruby-on-rails><ruby><activerecord><devise><aws-opsworks>","1","0","","","","21825214","1141"
"27375810","1","","","2014-12-09 09:46:48","","0","83","<p>Hello Domino programmers!</p>

<p>I work on a Java application using Notes classes.</p>

<p>I wanted to use lotus.domino.Session object in order to create stream. I wanted to stream local computer files in order to embed them in a MIME field.</p>

<p>However, though created stream is finally closed, I can't delete source of attached file. It looks like Notes is not closing stream correctly.</p>

<p>Issue occurs even when I just open and close a stream, f.e.</p>

<pre><code>Stream stream = session.createStream();
stream.open(attachmentPath);
stream.close();
stream.recycle();
// MORE CODE
</code></pre>

<p>Document is locked till the end of main function.</p>

<p>I have no idea what could be causing it, but in result it leaves some temp files, which can't be deleted through code.</p>

<p>What could be cause of this issue?</p>

<p>Any help will be appreciated!
// I use 9.0 designer and 9.0 development server.</p>
","1730242","","1730242","","2014-12-09 11:10:17","2015-09-09 20:52:23","lotus.domino.Stream locks files even after close()","<java><eclipse><stream><lotus-notes>","1","1","","","","27375810","53"
"19549312","1","19549422","","2013-10-23 18:13:23","","6","3850","<p>I am using a lot of ajax calls to query the database and I get large text (json) responses. I will like to compress the response.</p>

<p>There is a great way of compressing text using javascript in <a href=""http://stackoverflow.com/a/294421/637142"">JavaScript implementation of Gzip</a>.</p>

<p>The problem is I want to compress the response on my aspx server and decmpress it with javascript. Therefore I need to run the <code>lzw_encode</code> function on my asp.net server. Should I I translate that function to C# or there is another way? </p>

<p>Using the link above if you dont want to configure IIS or change header you can compress the code on the server with:</p>

<p><strong>C#</strong></p>

<pre><code>    public static string Compress(string s)
    {
        var dict = new Dictionary&lt;string, int&gt;();
        char[] data = s.ToArray();
        var output = new List&lt;char&gt;();
        char currChar;
        string phrase = data[0].ToString();
        int code = 256;

        for (var i = 1; i &lt; data.Length; i++){
            currChar = data[i];
            var temp = phrase + currChar;
            if (dict.ContainsKey(temp))                
                phrase += currChar;                
            else
            {
                if (phrase.Length &gt; 1)                    
                    output.Add((char)dict[phrase]);                    
                else                    
                    output.Add((char)phrase[0]);                    
                dict[phrase + currChar] = code;
                code++;
                phrase = currChar.ToString();
            }
        }

        if (phrase.Length &gt; 1)            
            output.Add((char)dict[phrase]);            
        else            
            output.Add((char)phrase[0]);

        return new string(output.ToArray());
    }
</code></pre>

<p>and on the browser you can decompress it with:</p>

<p><strong>javascript</strong></p>

<pre><code>// Decompress an LZW-encoded string
function lzw_decode(s) {
    var dict = {};
    var data = (s + """").split("""");
    var currChar = data[0];
    var oldPhrase = currChar;
    var out = [currChar];
    var code = 256;
    var phrase;
    for (var i = 1; i &lt; data.length; i++) {
        var currCode = data[i].charCodeAt(0);
        if (currCode &lt; 256) {
            phrase = data[i];
        }
        else {
            phrase = dict[currCode] ? dict[currCode] : (oldPhrase + currChar);
        }
        out.push(phrase);
        currChar = phrase.charAt(0);
        dict[code] = oldPhrase + currChar;
        code++;
        oldPhrase = phrase;
    }
    return out.join("""");
} 
</code></pre>
","637142","","637142","","2013-10-23 20:00:59","2013-10-23 20:00:59","How to compress JSON responses","<c#><javascript><asp.net><compression>","1","4","4","","","19549312","96"
"19990018","1","19990199","","2013-11-14 22:44:49","","1","65","<p>Here is the table:</p>

<pre><code>Inspector---------DocID

T01-----------3
T01-----------5
T01-----------6
T01-----------2
T02-----------4
T02-----------3
T03-----------3
T03-----------5
</code></pre>

<p>I like to find inspectors who don't own documents (3,5,6) and then concatenate the docIDs which don't exist in the column.  </p>

<p>Result:</p>

<pre><code>InspectorID-----DocID
T02--------------5,6
T03--------------6
</code></pre>

<p>Stuff and For XML function can be used to concatenate values but how I find non existing values and then concatenate them in one query. </p>
","1263981","","13302","","2013-11-15 06:10:25","2013-11-15 06:10:25","Concatenate values which don't exist in the column","<sql-server>","1","3","","2013-11-15 01:11:13","","19990018","72"
"28355990","1","","","2015-02-05 23:25:46","","0","11","<p>How can I learn more about the chain of control used to get data to and from media players like CD-ROM drives on Windows platforms? For example, if I want to debug a software application that is reading/writing to a media drive, I assume I need to hook the OS driver that is performing the interaction. I see that in a typical configuration media drives have 4 different drivers which I assume are in a waterfall relationship. How can find out more about what each driver does and its debugging options?</p>

<p>Along the same line I know that you can install so-called ""filters"" on a media player driver data stream, but am not sure how this works? How can I get more information?</p>

<p>I am mostly interested just for Windows XP or Windows 7.</p>
","1655700","","","","","2015-02-05 23:25:46","How do CD-ROM/Media player drivers work?","<windows><media-player><driver>","0","0","","","","28355990","30341"
"30675529","1","","","2015-06-05 20:44:15","","0","103","<p>This is a very specific question, but if anyone has any insights, I'm having a real headscratcher of an issue establishing a COM link between Python and AmiBroker. </p>

<p>I'm looking to write some functions in Python that can extend my capabilities in AmiBroker. I've written the functions, and was able to establish the link on one of my machines, but I need it to work on multiple computers and I'm having difficulties.</p>

<p>AmiBroker claims that I should be able to test their OLE interface by creating a .gif file of a chart using javascript, they give a simple example on their website here: <a href=""https://www.amibroker.com/kb/2014/10/21/how-to-export-chart-image-to-a-file/"" rel=""nofollow"">https://www.amibroker.com/kb/2014/10/21/how-to-export-chart-image-to-a-file/</a> . When I run this test, I had to modify the code slightly to write to a different path since C:\ wouldn’t work, but ultimately the test confirmed that COM/OLE should work on AmiBroker’s end; however, when trying to make a connection to a Python server instead of just the simple javascript application, AmiBroker tells me that the COM/Object doesn’t exist.</p>

<p>So, I tested to see if maybe my Python installation was wonky and that it couldn’t handle COM interactions in general. To do so I copied some of the code from  <a href=""http://showmedo.com/videotutorials/video?fromSeriesID=219&amp;name=2190050"" rel=""nofollow"">http://showmedo.com/videotutorials/video?fromSeriesID=219&amp;name=2190050</a> to do a quick check of Python’s ability to interact with Excel. Upon running this test, I found that Python had no problems interacting with Excel, as I got the expected “Hello World” and “1” dialogue boxes from Excel. </p>

<p>At that point, I can see no reason why the two won't cooperate with each other since it's clear that they both can cooperate with COM In general. Any guidance would be very helpful. Here is the code I'm using to establish the Python COM server:</p>

<pre><code>import pythoncom
import win32com.server.register
import numpy as np
import win32com.server.util
import win32com.client.dynamic
from win32com.server.exception import COMException

class PythonCOM:
_public_methods_ = ['test',]
_reg_progid_ = ""Test.COM""
_reg_clsid_ = ""{57103D9A-2A34-42D6-AB1D-6903F593F5E0}""

def test(self,array):
    array = np.asarray(array)
    return array + 1

if __name__ == ""__main__"":
    print ""Registering COM server...""
    win32com.server.register.UseCommandLine(PythonCOM)

    #Uncomment below section to unregister a server

    #win32com.server.register.UnregisterServer(PythonCOM._reg_clsid_)
    #print ""COM server unregistered""
</code></pre>

<p>Thanks for any help!</p>
","4979559","","","","","2015-09-09 18:30:07","Troubleshooting an AmiBroker to Python COM link","<python><com>","0","0","","","","30675529","162"
"10406308","1","","","2012-05-02 00:42:26","","0","147","<p>IIS comes with asp files that help redirect requests based on if they are local or external. Thinking that I had these saved in another location, I deleted them from the folder that contained my website. Does anyone know where to get them or how to get them back? I already tried running the installation again, but that did not seem to do anything. The files had names having to do with local and external; I cannot remember the exact names.</p>
","1060817","","","","","2012-05-02 00:42:26","IIS Redirect Files","<iis><asp-classic>","0","4","","","","10406308","215"
"15565619","1","15603185","","2013-03-22 08:14:27","","0","1767","<p>I am using lovcombo in ExtJS 3.2. I fetch the data for initial loading of combo box and I am getting it correctly. But now I have a requirement in which, lets say initially I got 10 entries (options) in combo box, I need to select now 5 options dynamically. Actually I am using it to show dependent entity mapping. Means one entity is dependent on many other entities, so showing them in multiselect combo box. When I get root entity, I need to fetch dependent entities for my root entity, and accordingly I will select those entries dynamically in combo box. This is my code - </p>

<pre><code>{
    xtype: 'lovcombo',
    fieldLabel: 'data Requirement ',
    store: dep_req_store,
    displayField: 'text',
    valueField: 'value',
    mode: 'local',
    emptyText: 'Select Requirement...',
    triggerAction: 'all',
    name: 'data_id',
    id: 'data_id' + idSuf,
    hiddenName: 'reqIdHid3',
    width: 200,
    forceSelection: true,
    editable: true,
    hideOnSelect: false,
    beforeBlur: Ext.emptyFn,
}
</code></pre>

<p>I will iterate thru each element of this combo after its loaded and will select necessary options:</p>

<pre><code>Ext.getCmp('data_id' + idSuf).getStore().data.items.each(function(record) {
    record.dirty = true; //I tried this but no success.
});
</code></pre>

<p>Also, I didn't find any attribute which can help me to select the option like:</p>

<pre><code>record.selected = true 
</code></pre>

<p>So, please help me in this. Is it possible to achieve this using lovcombo?</p>

<p>Thanks in advance. </p>
","1130032","","1887779","","2013-05-13 00:09:36","2013-05-13 00:09:36","How to dynamically select values in Multiselect combo box - LovCombo ExtJS 3.2","<javascript><extjs><combobox>","1","0","","","","15565619","1759"
"24451351","1","24451519","","2014-06-27 12:01:27","","1","62","<p>I used NSURLConnection to get some data from internet in thread seperated from the main thread:
I put this in my <strong><em>JSONViewController.h</em></strong> :</p>

<pre><code>#import &lt;UIKit/UIKit.h&gt;

@interface JSONViewController : UIViewController &lt;NSURLConnectionDelegate&gt; {
   BOOL firstTime;
   NSMutableData *_responseData;
}
@end
</code></pre>

<p>I use this code to start the connection in <strong><em>JSONViewController.m</em></strong>:</p>

<pre><code>NSURLRequest *request;
 if (self.jsonItem == nil) {
        request = [NSURLRequest requestWithURL:[NSURL URLWithString:[NSString stringWithFormat:@""%@%@"",MY_URL,@""testvalue""]]];
  }else {
        request = [NSURLRequest requestWithURL:[NSURL URLWithString:[NSString stringWithFormat:@""%@%@"",MY_URL,(NSString *)self.jsonItem]]];
  }
  NSLog(@""json Item = %@"",self.jsonItem);


  // Create url connection and fire request
  NSURLConnection *conn = [[NSURLConnection alloc] initWithRequest:request delegate:self];
</code></pre>

<p>I implement also those functions which are related to NSURLConnection protocol as well:</p>

<pre><code>#pragma mark NSURLConnection Delegate Methods
- (void)connection:(NSURLConnection *)connection didReceiveResponse:(NSURLResponse *)response {
    _responseData = [[NSMutableData alloc] init];
}

- (void)connection:(NSURLConnection *)connection didReceiveData:(NSData *)data {
    [_responseData appendData:data];
}

- (NSCachedURLResponse *)connection:(NSURLConnection *)connection
                  willCacheResponse:(NSCachedURLResponse*)cachedResponse {
    return nil;
}

- (void)connectionDidFinishLoading:(NSURLConnection *)connection {}

- (void)connection:(NSURLConnection *)connection didFailWithError:(NSError *)error {}
</code></pre>

<p>Everything works well.
The question is: after I get the result and the connection should be finished, Why do I still see this small indicator near the carrier field above the navigation bar? should I stop the connection manually ? </p>

<p><img src=""http://i.stack.imgur.com/SXl22.png"" alt=""enter image description here""></p>
","2296787","","854396","","2014-06-27 12:10:28","2014-06-27 13:57:34","NSURLConnection async thread connection closure","<ios><iphone><objective-c><nsurlconnection>","3","0","","","","24451351","25960"
"2038704","1","","","2010-01-10 21:27:52","","1","624","<p>I have been trying to get the following VB code running in C# for hours now. I keep getting a <code>Value does not fall within the expected range.</code> exception on the CreateStroke() call. <strong>Also, <a href=""http://msdn.microsoft.com/en-us/library/aa511002.aspx"" rel=""nofollow"">here</a> is the Microsoft documentation with a C++ version as well.</strong></p>

<pre><code>Option Explicit
Dim theInkCollector As InkCollector

Private Sub Form_Load()
    Set theInkCollector = New InkCollector
    theInkCollector.hWnd = Me.hWnd
    theInkCollector.Enabled = True

    //Create a set of three points, stored as x1, y1, x2, y2, x3, y3
    //in an array of six Long elements, starting at index 0.
    Dim ptStrokePoints(5) As Long
    ptStrokePoints(0) = 200
    ptStrokePoints(1) = 200
    ptStrokePoints(2) = 400
    ptStrokePoints(3) = 600
    ptStrokePoints(4) = 900
    ptStrokePoints(5) = 300

    //The description value is an unused placeholder.
    Dim theDescription As Variant 
    Dim theStroke As IInkStrokeDisp
  Set theStroke = theInkCollector.Ink.CreateStroke(ptStrokePoints, theDescription)
End Sub
</code></pre>

<p>Here is what I have:</p>

<pre><code>MSINKAUTLib.InkCollector collector = new MSINKAUTLib.InkCollector();
collector.hWnd = (int)(this.Handle);
collector.Enabled = true;

long[] pts = new long[6];
pts[0] = 200;
pts[1] = 200;
pts[2] = 400;
pts[3] = 600;
pts[4] = 900;
pts[5] = 300;

collector.Ink.CreateStroke(pts, new object());
</code></pre>
","247647","","3043","","2012-05-14 18:50:54","2012-05-14 18:50:54","Help me convert the following VB/C++ code to C#","<c#><c++><vb.net><tablet-pc>","1","2","","","","2038704","10"
