Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate,PostId,Id
"932843","1","934705","","2009-05-31 20:55:10","","0","198","<p>In the kiosk system I'm setting up, all Kiosks communicate with a central server to check in and receive update commands. I don't use the Dual Http communication because I can't guarantee what ports are going to be allowed at the client site, so communication is always initiated from the Kiosk (client). I currently have an Update contract which returns an enum called KioskAction which represents all of the commands that a kiosk can do (UpdateClient, SendLogFile, UpdateSetting, etc). This is working well enough, but I'm wondering if there is a more elegant way of handling this. </p>

<p>The current Update method on the Kiosk looks something like...</p>

<pre><code>var kioskAction = KioskService.Update(kioskId);
switch(kioskAction)
{
    case KioskAction.SendLogFile:
        KioskService.SendLogFile(kioskId, GetLogFile());
        break;
    case KioskAction.UpdateSettings:
        Setting[] settings = KioskService.GetKioskSettings(guid kioskId);
        UpdateSettings(settings);
        break;
    ...
}
</code></pre>

<p>My problem with this is that in order to add more kiosk functionality, I have to rebuild and redeploy both the kiosk application and the WCF service. What I'm considering is returning a script of some sort (probably IronPython) which actually contains the code necessary to perform the action. Then I could add new functionality just by adding a new script to the system without any changes to the Kiosk application or the Kiosk Service.</p>

<p>There are obviously some security concerns since the Kiosk Client is essentially running any code that the Kiosk Service returns, thus if the Kiosk Service is compromised, all of the Kiosks could be as well. Are there any other things I need to watch out for, or I should take into consideration before moving in this direction?</p>
","28779","","","","","2009-06-01 12:56:15","WCF Return command for application to run","<.net><wcf>","2","0","","","","932843","1"
"17428955","1","17430247","","2013-07-02 14:59:17","","0","56","<p>I have a form that prompts for a job and job_files to attach. When the job save fails due to validation, the selected job_files disappear when the form redisplays. How do I retain the child fields? All parent fields are retained in the form but the child fields are gone.</p>

<p><strong>job model:</strong></p>

<pre><code>class Job &lt; ActiveRecord::Base
  has_many :job_files, :dependent =&gt; :destroy
  accepts_nested_attributes_for :job_files, :allow_destroy =&gt; true
  validates_acceptance_of :disclaimer, :allow_nil =&gt; false, :accept =&gt; true, :on =&gt; :create, :message=&gt;'Must accept Terms of Service'
</code></pre>

<p>end</p>

<p><strong>job_files model:</strong></p>

<pre><code>class JobFile &lt; ActiveRecord::Base
  belongs_to :job
  has_attached_file :file
end
</code></pre>

<p><strong>jobs_controller:</strong></p>

<pre><code>  def new
    @upload_type = UploadType.find_by_id(params[:upload_job_id])
    @job = Job.new
    @job.startdate = Time.now
    10.times {@job.job_files.build}
    @global_settings = GlobalSettings.all
  end

  def create
    @global_settings = GlobalSettings.all
    if params[:cancel_button]
      redirect_to root_path
    else
      @job = Job.new(params[:job])
      @job.user_id = current_user.id
      @upload_type = UploadType.find_by_id(@job.upload_type_id)
      if @job.save
        JobMailer.job_uploaded_notification(@upload_type,@job).deliver
        flash[:notice] = ""Job Created""
        redirect_to root_path
      else
        # retain selected files if save fails
        (10 - @job.job_files.size).times { @job.job_files.build }
        flash[:error] = ""Job Creation Failed""
        render :action =&gt; :new
      end
    end    
  end
</code></pre>

<p><strong>job_files partial within job form:</strong></p>

<pre><code>&lt;%= form.fields_for :job_files, :html=&gt;{ :multipart =&gt; true } do |f| %&gt;
   &lt;li class=""files_to_upload""&gt;
      &lt;%= f.file_field :file %&gt;
   &lt;/li&gt;
&lt;% end %&gt;
</code></pre>

<p>Any help would be appreciated since I can not find any solution online.</p>
","1248796","","","","","2013-07-02 15:58:07","Rails3 fails validation and loses child fields","<ruby-on-rails><validation><paperclip><parent-child>","1","0","","","","17428955","355"
"23277533","1","23297366","","2014-04-24 18:58:33","","1","289","<p>collegues!</p>

<p>I have been working in this website ( www.2winbet.gr ).</p>

<p>This week added a login interface from the website that was build as a small plugin in <strong>Dart</strong> using <strong>polymer</strong>.</p>

<p>It all <em>""works""</em>, and I am pretty happy with the speed I managed to build this component in Dart... BUT.... the site became HYPER slow after I added it!!...</p>

<p>If I remove it, the site is super fast again... </p>

<p>My dart code is so small and simple... I can really not understand where the issue is... </p>

<p>Could you please point me out what have I done wrong here? I can not believe this is the best Dart can do when added as a small component to a Wordpress site that has a few animations on it.</p>

<p>Thanks in forward</p>
","1489345","","","","","2014-04-25 15:35:12","Why does DART make my site SOOOOO slow?","<wordpress><dart><dart-polymer>","1","6","","","","23277533","382"
"27445466","1","","","2014-12-12 14:11:57","","1","49","<p>I have a problem with iOS8 autolayout / resizing. In my app, there is one full-screen table with different cells. Those cells are dynamically sized to resize based on their content using</p>

<pre><code>self.tableView.estimatedRowHeight = 44.0
self.tableView.rowHeight = UITableViewAutomaticDimension
</code></pre>

<p>(see <a href=""http://www.appcoda.com/self-sizing-cells/"" rel=""nofollow"">appcoda</a> or <a href=""http://stackoverflow.com/a/18746930/600169"">stack overflow</a>, using same set of constraints, eg. top/left/right/bottom for top label and left/right/bottom for bottom label). Resulting in something like this:</p>

<p><img src=""http://i.stack.imgur.com/hw8li.png"" alt=""Dinamically sized cells""></p>

<p>So this works great. Now, I need to add an extra cell that has <strong>another</strong> table embedded in it. This embedded table has dynamic number of rows, should not be scrollable, but rather should resize its containing cell according to self size. But no matter what I do with constraints, I cannot get the containing cell (highlighted in red) to grow (the table Row#0, Row#1, ... has actually 10 items, but only first two are shown).</p>

<p><img src=""http://i.stack.imgur.com/MdEyG.png"" alt=""Cannot force the cell to grow""></p>

<p>The idea is to have something similar to native ios maps' detail, where for example Reviews looks like an embedded dynamically sized table:</p>

<p><img src=""http://i.stack.imgur.com/n47jl.png"" alt=""iOS maps annotation detail""></p>
","600169","","","","","2014-12-12 14:11:57","iOS8: Autosize table cell that contains inner table","<ios><uitableview><autolayout>","0","3","1","","","27445466","77851"
"27388957","1","","","2014-12-09 21:14:32","","18","4109","<p>A friend updated Cocoapods in our project. When I pulled the latest stuff from git I got the following error:</p>

<pre><code>Pods was rejected as an implicit dependency for 'libPods.a' because its architectures 'x86_64' didn't contain all required architectures 'i386'
</code></pre>

<p>This results in </p>

<pre><code>ld: library not found for -lPods-___PODLIBRARY____
clang: error: linker command failed with exit code 1 (use -v to see invocation)
</code></pre>

<p>I have searched around for hours now trying to find it. The most common fixes I've tried are..</p>

<ul>
<li>Deleted derived data</li>
<li>Delete build data</li>
<li>Delete pods, and reinstalled with 'pod install'</li>
<li>Clean project</li>
<li>All of the above at the same time</li>
<li>Experimented with 'Build Active Architecture Only', both in our project and in Pod Project. Inserted armv7 and armv7s as hard code instead of $ variable</li>
<li>Experimented with 'Architectures', both  in our project and in Pod Project. Inserted armv7 and armv7s as hard code instead of $ variable</li>
</ul>

<p>We are aiming for iOS 8, iPhones. </p>

<p>My friend got it to work by combining the first 4 options, but I cannot.</p>

<p>Does anyone have any suggestions? We're supposed to release before christmas so production time is precious :D</p>
","1021941","","","","","2015-09-05 12:01:16","Pods was rejected as an implicit dependency for 'libPods.a' because its architectures 'XXX' didn't contain all required architectures","<xcode><compiler-errors><cocoapods>","2","0","2","","","27388957","77741"
"21971131","1","21971923","","2014-02-23 16:42:12","","5","109","<p>Instead of using the lua_CFunction signature for writing methods to be called from Lua, I'd like to use my own function signature that simplifies the export process.</p>

<pre><code>void foo(call_t *call)
{
    int a;
    char *b;
    char *c;
    table_t *d;

    /* reading arguments */
    a = read_integer(call);
    b = read_string(call);

    /* do something... */

    /* writing arguments */
    write_string(call, c);
    write_table(call, d);
}

/* export to Lua */
export(""foo"", foo);
</code></pre>

<p>So far, all I can think of doing is having a single lua_CFunction that calls the wrapper function from a table.  However, I don't know how to associate a Lua function with a C function and table index so as to effectively make the Lua function a closure.  Something like this:</p>

<pre><code>lua_register_with_data(state, ""foo"", base_function, FOO_INDEX);
</code></pre>

<p>How can I make this happen?</p>
","1236574","","1236574","","2014-02-23 17:57:12","2014-02-23 17:57:12","Registering a closure with Lua","<c><lua>","1","0","1","","","21971131","8"
"7639001","1","","","2011-10-03 18:18:38","","3","927","<p>A bug in gcc-4.4 causes the <code>#ident</code> directive to emit a warning.  We don't allow warnings in our compiler (-Werror) so I need to turn these off when compiled on certain GCC compiler versions.  (See <a href=""http://stackoverflow.com/questions/3650222/best-replacement-for-gcc-ident"">Best replacement for GCC #ident</a>)</p>

<pre><code>$ echo '#ident ""FAILS on gcc-4.3.3""' &gt; test.c
$ gcc-4.4 -c test.c
test.c:1: warning: #ident is a deprecated GCC extension
</code></pre>

<p>Since these occur in several locations I want to replace them with a macro which would conditionally emit either nothing (or something that approximates <code>#ident</code>) on those ""bad"" compilers or with the actual <code>#ident</code> directive on all others.  Ideally, something like this:</p>

<pre><code># test2.c
#ifndef HAS_HASH_IDENT
#  define IDENT(x) //-- NO-OP
#else
#  define IDENT(x) #ident x
#endif
</code></pre>

<p>This doesn't work because the preprocessor chokes on the <code>#</code> of <code>#ident</code>, as it is interpreted as the stringize operator when used in a macro.</p>

<pre><code>$ gcc-4.5 -Wall -E test2.c
test2.c:4:22: error: '#' is not followed by a macro parameter
</code></pre>

<p>I tried several macro redirection tricks, but nothing I came up with would satisfy the preprocessor.</p>

<p>Is something like this even possible?</p>

<hr>

<p>Note: The <code>#ident</code> directive is passed on intact to the compiler by the preprocessor, so the problem I'm having is <strong>not</strong> restricted by some sort of preprocessor recursion limitation.</p>

<pre><code>$ gcc-4.5 -E test.c         
# 1 ""test.c""
# 1 ""&lt;built-in&gt;""
# 1 ""&lt;command-line&gt;""
# 1 ""test.c""
#ident ""FAILS on gcc-4.3.3""
</code></pre>
","33342","","","","","2011-10-03 18:53:19","How can I conditionally include #ident directives in a macro?","<c><gcc><macros><preprocessor>","1","3","0","","","7639001","450"
"26667895","1","26927699","","2014-10-31 05:09:05","","1","332","<p>I am using spring android in robospice. I need to place headers with get request so i used exchange() method. The code has no error but does not fetch anything</p>

<pre><code>public MList loadDataFromNetwork() throws Exception {
        HttpHeaders headers = new HttpHeaders();
        headers.add(key,keyValue);
        HttpEntity entity = new HttpEntity(headers);
        ResponseEntity&lt;MList&gt; response=getRestTemplate().exchange(url,HttpMethod.GET,entity,MList.class);
        return getRestTemplate().exchange(url, HttpMethod.GET,new HttpEntity&lt;Object&gt; (headers),MList.class).getBody();
    }
</code></pre>
","3139532","","","","","2014-11-14 10:20:11","Robospice loadDataFromNetwork() not working","<android><resttemplate><robospice><spring-android>","1","1","","","","26667895","62843"
"21853368","1","","","2014-02-18 12:10:18","","0","163","<p>Our company is working with smart cards and tokens and I want to create an easy application to use those cs and tokens.</p>

<p>I want to create a DLL in order to use the methods in the future for another applications.</p>

<p>In the DLL I need those methods:
1. Get all the certificates in the smart card or token connected to the computer.
2. Open the windows ""Choose certificates"" dialog.
3. Check the smart card or token connceted password.
4. Open the windows ""Enter Password"" dialog of the provider, and how to know if the password is correct.</p>

<p>I was looking arround internet and I found the CspParameters and the Cryptography namespace. But it seems to be to complicated for my needs.</p>

<p>Is there an easy way to make the methods above?</p>

<p>Using Visual Studio 2012 with C# !!</p>
","2254436","","","","","2014-02-18 12:10:18","Working with smart card and token in C#","<c#><token><smartcard><csp>","0","3","","","","21853368","10946"
"6064354","1","6064358","","2011-05-19 20:15:10","","20","1919","<p>I did some tests about <code>IList&lt;T&gt;.Aggregate()</code>, but the answer does not make sense to me. </p>

<pre><code>List&lt;int&gt; Data1 = new List&lt;int&gt; { 1,0,0,0,0};

var result = Data1.Aggregate&lt;int&gt;((total, next) =&gt; total + total);
</code></pre>

<p>The result is <code>16</code>.</p>

<p>I expected it to be <code>32</code>.</p>

<p>Can someone explain?</p>
","761727","","18192","","2011-05-20 14:07:28","2011-05-20 14:07:28","C# About IEnumerable<T>.Aggregate","<c#><linq><aggregate>","1","5","1","","","6064354","4249"
